STBIOMSha,Pct_all_returns_above_ht,pct_all_returns_above_mean,all_returns_above_ht_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,Pct_first_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100
209.297935,56.35,28.53,72.26,56.18,69.19,36.52,54.96,43.81,36.59
89.353168,40.05,22.42,47.81,23.54,41.87,26.35,23.12,19.72,26.77
116.2629025,45.9,26.21,58.04,18.6,54.82,33,18.6,14.71,33.14
190.221429,56.99,32.8,76.77,23.97,72.03,43.94,23.84,17.79,44.19
119.203452,58.65,37.36,81.48,30.74,74.04,51.7,30.74,22.12,51.91
95.7531875,48.94,26.14,61.28,44.53,58.96,32.66,44.14,35.56,32.73
310.709827,56.34,29.17,72.87,13.03,58.78,35.32,13.03,10.07,37.74
201.4647065,56.91,33.36,74.64,82.23,67.95,41.44,74.25,62.7,43.75
207.5434895,54.5,31.44,71.78,10.54,61.42,39.89,10.54,8,41.41
185.773539,59.62,32.06,85.41,51.28,72.81,44.04,48.9,35.8,45.93
94.937741,53.64,24.68,67.18,39.3,64.71,30.25,38.4,31.38,30.91
114.8296935,36.47,19.73,40.08,37.36,39.56,21.49,36.93,33.99,21.68
25.69892,21.56,14.48,22.53,17.22,22.53,15.13,17.22,16.48,15.13
96.123845,43.16,25.58,55.21,61.84,45.73,30.14,49.44,48.35,32.73
151.5494965,55.89,30.97,70.87,76,62.42,37.4,66.43,59.93,39.28
14.9992735,21.22,13.23,23.15,25.02,21.83,13.96,23.59,22.94,14.43
70.375504,33.45,14.88,40.19,45.19,37.32,16.8,42.04,37.62,17.87
49.1491845,34.14,16.86,38.92,46.93,38.49,19.1,46.22,41.17,19.22
173.1464735,62.32,40.03,93.31,39.02,83.48,59.6,38.97,26.06,59.94
221.4307905,44.66,23.79,56.24,33.28,54.06,29.75,33.07,26.43,29.96
45.2449255,23.41,13.54,25.14,18.48,25.14,14.54,18.48,17.21,14.54
19.076506,13.1,10.53,13.26,11.33,13.26,10.66,11.33,11.2,10.66
125.727024,35.88,21.26,37.92,26.88,37.92,22.47,26.88,25.44,22.47
34.792384,14.11,10.21,14.58,25.22,14.58,10.55,25.09,24.41,10.55
52.781628,40.42,13.82,49.92,33.86,49.34,16.49,33.28,27.42,17.08
132.3741485,49.83,26.24,66.96,58.33,60.71,33.92,54.01,43.41,35.26
169.8846875,45.54,26.13,56.9,49.05,51.41,30.14,43.79,39.25,32.65
142.3571905,58.14,37.99,79.45,36.82,77.15,51.91,36.82,26.94,51.91
153.106258,52.51,30,66.47,55.28,58.41,37.26,50.41,43.67,37.98
148.954894,52.67,33.59,67.43,29.62,60,41.79,29.58,23.13,43.01
128.939389,47.06,24.85,62.79,33.41,59.59,32.57,32.82,25.04,33.16
222.9628415,56.52,28.63,72.34,15.86,64.53,35.74,15.86,12.39,36.64
178.755757,58.56,40.33,86.03,21.75,75.61,58.48,21.6,14.81,59.25
146.6568175,49.06,28.43,65.29,43.8,60.22,36.15,42.02,32.9,37.84
75.5399985,42.54,21.35,53.98,58.63,49.01,26.16,53.15,46.21,27.09
255.358307,60.25,38.42,80.05,43.84,71.79,50.08,43.49,33,51.05
254.4934395,61.11,39.42,79.17,43.1,72.6,50.32,42.69,33.26,51.07
150.486945,51.51,31.86,66.14,27.24,59.68,39.65,27.24,21.21,40.91
194.422214,63.79,32.94,88.44,53.86,81.76,45.3,53.08,38.85,45.67
47.2711865,20.05,13.8,21.71,6.37,20.47,14.66,6.37,5.88,14.94
205.4183865,52.08,25.72,66.13,39.69,61.89,32.32,39.06,31.25,32.65
141.5664545,45.11,23.16,52.89,21.17,51.09,27.16,21.17,18.06,27.16
135.1911455,36.74,18.37,40.55,26.9,40.09,20.27,26.9,24.37,20.27
119.59882,39.15,20.84,45.38,12.42,44.05,24.16,12.42,10.72,24.16
58.168517,27.72,15.25,30.22,15.39,30.04,16.62,15.39,14.12,16.62
121.971028,40.93,21.04,46.47,27.2,46.24,23.9,27.2,23.95,23.9
134.42512,48.42,25.58,60.85,22.5,56.5,31.8,22.39,17.9,32.14
98.34779,42.1,23.01,51.36,26.04,45.44,27.13,25.29,21.34,28.07
103.042785,39.43,23.05,48.09,20.46,38.48,25.68,19.39,16.77,28.12
155.0089665,41.7,21.2,48.53,36.31,44.72,23.72,34.49,31.2,24.67
142.1100855,43.37,23.23,53.77,23.12,47.74,28.2,22.8,18.65,28.8
30.196231,31.72,14.17,37.59,23.49,35.8,15.99,22.54,19.82,16.79
163.0645895,42.39,24.82,51.63,28.43,49.33,30.24,28.43,23.34,30.24
197.2145005,57.02,30.19,76.98,30.44,67.46,39.41,29.9,22.55,40.76
90.292167,47.58,26.3,56,32.62,52.69,30.72,32.26,27.71,30.96
118.0914795,51.71,28.85,63.89,47.35,60.72,35.49,46.67,38.32,35.64
89.8226675,63.48,33.35,92.35,57.71,87.9,48.44,57.34,39.67,48.51
237.71501,64.33,34.96,87.79,68.51,79.35,47.46,66.02,50.2,47.71
125.578761,63.78,35.4,89.92,38.35,83.8,49.56,38.09,27.2,49.91
139.960272,47.39,27.13,57.58,19.28,53.22,32.96,19.28,15.87,32.96
230.2771495,58.65,35.05,79.26,32.44,72.15,47.15,32.44,24,47.38
155.527887,58.12,26.58,84.07,58.64,76.5,37.16,55.75,40.54,38.45
90.5145615,39.79,22.13,48.7,16.91,46.67,26.62,16.91,13.81,27.09
253.826256,60.09,34.85,86.51,40.01,78.45,49.29,39.75,27.79,50.17
232.328121,65.97,39.1,90.9,53.97,81.81,53.32,53.41,39.17,53.89
241.1497695,56.02,26.83,78.63,54.24,69.91,36.86,51.45,38.65,37.66
48.185475,39.43,19.38,51.95,37.76,50.44,25.44,37.32,28.66,25.53
356.32541,67.38,41.37,89.62,44.72,81.77,54.76,44.72,33.62,55.02
107.9601745,43.43,21.86,53.4,47.57,48.91,26.45,44.07,38.69,26.87
130.372598,68.96,40.69,94.19,13.8,82.84,55.23,13.8,10.1,55.58
86.3631975,57.17,36.21,77.32,34.35,71.1,48.77,34.35,25.4,48.97
43.0209805,42.5,22.55,53.55,26.34,48.87,27.64,25.73,20.9,28.42
86.3631975,58.24,33.9,78.55,27.62,71.49,45.18,27.62,20.48,45.71
306.90441,71.5,45.39,100.66,41.21,86.85,62.04,40.71,29.27,63.9
244.881055,54.82,30.75,76.53,32.89,64.49,40.38,31.5,23.56,42.93
186.6878275,47.96,32.27,61.55,20.21,56,41.09,20.21,15.75,41.42
206.728043,49.57,30.81,63.17,18.67,58.11,39.09,18.67,14.65,39.26
166.8700065,56.65,36.25,73.9,29.02,63.75,45.18,28.64,22.24,47.29
300.6526535,63.13,37.1,87.42,21.54,74.43,49.7,21.54,15.55,51.38
65.136878,30.23,20.33,32.3,19.56,30.43,21.44,19.3,18.31,21.73
52.3615495,23.95,13.18,25.33,22.79,24.83,13.88,22.51,21.55,13.93
114.1377995,44.88,24.71,52.51,18.97,46.93,27.24,17.96,16.21,28.91
106.6258075,25.37,13.12,27.68,31.93,25.94,13.96,29.71,29.26,14.31
20.559136,31.6,14.01,34.6,36.34,32.33,13.9,34.06,33.19,15.34
133.4367,48.09,22.99,59.94,54.41,54.21,26.54,49.53,43.65,28.65
25.550657,26.84,14.95,28.5,18.65,28.4,15.87,18.65,17.56,15.87
55.9692825,29.01,14.68,31.66,26.9,31.24,15.75,26.47,24.64,16.02
56.537624,39.47,20.72,46.87,17.83,42.67,23.37,16.77,15.02,24.61
146.6568175,41.8,21.57,50.3,48.97,42.81,23.26,41.59,40.69,25.96
21.498135,23.48,12.89,25.86,21.18,25.58,14.2,21.03,19.22,14.2
134.721646,38.67,20.18,43.9,20.72,38.54,22.12,20.19,18.25,22.91
60.441883,33.98,13.07,39.58,31.6,37.32,14.9,30,27.12,15.23
153.748731,36.32,22.92,42.05,15.98,36.49,25.94,15.92,13.8,26.53
84.50991,47.84,21.36,59.24,65.22,54.68,24.12,60.26,52.68,26.45
52.0156025,27.89,19.11,31.16,38.25,28.3,19.82,35.39,34.23,21.36
163.9047465,35.92,22.02,39.73,15.94,35.7,23.66,15.81,14.41,24.36
79.0983105,57.31,32.22,76.51,17.73,73.93,42.9,17.73,13.28,43.01
230.0300445,59.8,30.24,86.59,20.47,72.92,39.84,20.21,14.13,43.79
242.459426,56.54,31.32,81.54,36.8,72.63,44.58,36.37,25.52,45.17
422.6236815,65.16,37.72,93.54,33.91,74.99,47.3,32.17,23.62,54.16
437.2522975,48.04,23.78,63.29,11.95,56.66,29.01,11.9,9.07,31.33
168.5008995,53.16,29.11,65.11,27.84,59.46,34.76,27.17,22.73,35.66
106.304571,39.89,23.76,45.11,10.31,42.28,26.7,10.31,9.12,26.87
112.67988,36.62,20.96,41.41,8.72,38.41,23.45,8.72,7.71,23.71
217.897189,57.4,32,73.33,31.28,64.65,39.3,30.75,24.48,40.89
203.6886515,56.93,32.41,70.99,27.14,61.08,38.49,26.72,21.77,40.42
102.8203905,37.66,22.85,45.02,20.86,39.36,26.26,20.07,17.45,27.32
125.3069455,51.03,29.35,66.48,25.77,63.2,37.64,25.7,19.78,38.23
99.731578,53.45,27.57,66.78,45.64,61.15,33.65,43.89,36.53,34.45
75.564709,62.48,32.49,92.02,63.44,87.29,47.56,62.55,43.07,47.85
179.9665715,50.75,28.74,65.71,26.54,60.66,36.72,26.38,20.5,37.21
15.2463785,9.28,5.24,10.14,5.21,9.85,5.73,5.21,4.76,5.73
100.028104,48.47,22.84,59.6,51.57,54.8,25.52,47.05,41.94,28.08
74.9469465,30.78,12.88,34.13,15.27,31.84,13.23,14.18,13.77,14.28
45.417899,30.21,16.58,32.89,36.43,32.03,17.65,35.53,33.46,18.05
47.3700285,21.96,13.94,25.39,6.1,23.12,15.17,6.1,5.27,16.12
58.0449645,31.88,17.24,36.56,16.88,34.85,19.64,16.78,14.72,19.78
194.9411345,61.32,31.52,79.8,49.6,72,39.65,47.92,38.11,41.02
125.7517345,55.07,33.33,71.4,28.18,68.72,42.97,28.18,21.74,43.21
7.956781,38.62,16.64,44.44,46.27,43.27,18.71,45.02,40.21,19.15
259.0895925,58.72,31.2,79.41,24.53,74.42,42.09,24.53,18.13,42.2
217.600663,61.5,32.79,82.87,34.25,77.26,43.89,34.05,25.42,44.19
131.706965,51.87,29.07,70.41,30.56,62.55,39.18,30.38,22.51,39.47
178.7310465,71.91,39.68,98.4,46.85,85.27,52.52,45.34,34.24,54.3
44.775426,51.61,29.9,60.08,63.84,58.93,34.61,62.68,54.83,34.8
93.553953,63.27,30.19,78.46,58.83,72.83,36.27,55.02,47.44,37.44
153.8228625,41.65,25.62,51.82,24.52,48.64,31.58,24.42,19.7,31.88
122.761764,31,19.9,35.85,17.97,34.16,22.78,17.89,15.54,23.01
97.903001,42.08,22.38,51.86,16.72,45.75,26.77,16.56,13.57,27.59
29.108969,19.57,10.29,21.15,17.79,19.66,10.51,16.42,16.46,11.12
84.6334625,35.13,18.35,39.81,28.97,38.86,20.76,28.9,25.57,20.79
126.715444,33.51,17.32,37.71,27.94,36.15,19.42,27.45,24.82,19.49
123.997289,27.26,17.36,33.26,17.94,29.91,20.94,17.75,14.71,21.18
125.8999975,33.49,18.64,38.33,17.22,36.85,21.07,17.14,15.04,21.33
18.3104805,9.46,5.09,10.2,5.86,9.86,5.49,5.86,5.44,5.49
282.7128305,53.39,28.46,70.22,34.16,58.37,33.51,30.65,25.97,37.43
284.3437235,54.34,21.11,70.52,53.59,60.74,22.49,47.16,41.3,27.39
196.2755015,51.33,26.19,67.17,16,59.12,30.98,14.71,12.22,34.28
222.048553,52.62,29.85,66.75,22.41,61.28,37.32,22.32,17.66,37.87
171.342607,38.01,23.29,48.9,24.8,45.34,29.5,24.58,19.28,29.97
209.248514,47.02,28.38,58.82,23.1,55.17,35,22.88,18.47,35.5
203.861625,50,31.06,60.94,27.17,59.03,37.84,27.17,22.29,37.86
126.51776,43.51,24.55,53.36,27.98,48.85,29.62,27.63,22.82,30.11
43.9599795,28.86,15.88,31.9,21,28.73,16.75,19.58,19,17.55
99.6080255,47.06,26.56,58.18,12.04,53.53,32.29,12.02,9.74,32.84
155.527887,52.35,27.51,67.8,48.9,61.78,34.72,46.8,37.75,35.63
72.302923,34.16,18.29,39.57,37.74,38.63,21.19,36.85,32.58,21.19
66.5453765,25.2,12.66,28.05,16.14,25.59,13.77,15.63,14.5,14.09
159.975777,47.63,26.68,59.14,18.24,53.63,32.65,18.21,14.69,33.13
88.3894585,41.38,21.12,50.9,39.59,46.74,25.17,36.75,32.19,25.98
101.9308125,37.12,17.71,46.34,35.14,41.67,19.92,32.22,28.15,22.11
190.76506,52.62,28.23,67.9,27.56,62.7,36.03,27.52,21.36,36.44
172.924079,50.12,25.99,63.33,36.36,56.3,32.23,35.44,28.77,32.84
233.909593,70.15,39.83,93.01,9.89,81.94,51.08,9.89,7.46,52.81
232.525805,68.04,36.03,93.32,30.14,83.74,48.25,30.09,21.97,49.41
158.2707525,49.42,25.26,62.58,51.12,58.07,30.1,47.47,40.37,31.99
213.8693775,61.87,36.25,85.59,42.66,78.76,49.74,42.41,30.84,50.15
253.0602305,60.53,34.8,78.51,48.71,71.08,44.85,48.21,37.55,45.14
134.622804,63.19,34.87,85.5,35.99,80.21,46.16,35.48,26.6,47.18
241.8416635,61.19,32.26,84.96,55.32,80.03,44.52,54.81,39.84,44.79
121.1061605,51.28,27.22,65.81,65.55,54.11,30.84,53.87,51.07,34.94
163.7564835,58,34.22,80.67,36.1,73.16,46.96,36.01,25.95,47.6
145.3224505,60.76,31.89,83.58,60.43,74.95,42.37,57.25,43.93,43.87
18.532875,32.26,13.68,36.13,29.42,34.31,14.22,27.81,26.27,15.32
218.3172675,58.11,29.69,79.49,45.88,72.96,39.31,44.05,33.54,40.61
196.843843,58.25,29.06,79.26,54.1,71.05,38.7,52.09,39.76,39.53
41.8842975,32.89,16.25,35.8,34.84,35.08,17.57,34.13,32.01,17.69
72.401765,37.32,15.91,44.09,23.35,40.77,18.39,22.23,19.76,18.79
58.217938,40.95,20.74,48.1,20.79,42.87,22.1,18.95,17.7,24.37
187.6268265,43.54,23.93,51.77,10.89,47.37,28,10.89,9.16,28.45
85.5230405,48.3,24.87,60.1,55.84,58.65,30.63,54.63,44.88,30.94
191.4816645,62.04,31.94,84.54,50.43,79.92,42.73,49.38,37,43.53
244.1644505,56.28,30.94,68.84,25.59,61.46,37.54,25.59,20.92,37.85
123.8243155,55.48,25.06,69.14,51.26,67.22,31.23,50.65,41.13,31.23
182.1410955,50.43,33.45,61.33,31.11,54.74,39.34,30.74,25.58,40.68
301.764626,64.31,35.38,94.27,25.59,88.09,51.33,25.59,17.46,51.86
107.9107535,47.78,26.13,60.94,22.43,56.07,33.01,22.35,17.58,33.33
141.6652965,46.34,23.82,59.09,33.04,53.53,29.72,32.39,25.91,30.37
164.57193,58.38,29.68,77.68,46.62,75.69,39.41,46.47,35.04,39.49
107.0705965,48.5,23.36,63.02,17.31,60.22,29.94,17.31,13.32,30.35
94.196426,37.2,24.54,43.34,27.68,40.45,28.51,27.6,23.75,28.59
251.256364,65.85,35.4,92.59,46.49,85.07,48.53,45.37,33.06,49.77
107.1200175,39.28,24.12,45.12,17.31,43.33,27.43,17.31,15.07,27.7
204.4793875,41.47,24.19,54.49,5.09,44.87,28.74,5.09,3.88,31.79
276.065706,67.65,37.77,96.11,58.71,84.9,52.55,56.93,41.32,53.66
198.8948145,58.03,30.59,75.88,60.22,70.92,39.6,58.14,46.05,40
138.7000365,54.89,23.54,75.15,51.03,66.95,29.47,46.71,37.27,32.23
115.9169555,56.03,18.4,72.93,48.58,65.78,21.17,45.12,37.32,23.95
70.227241,48.94,21.49,64.55,43.76,58.35,25.8,39.82,33.17,28.35
33.5815695,30.98,16.85,41.96,15.59,37.59,22.49,15.44,11.51,22.82
133.387279,45.83,18.71,53.49,35.76,50.78,20.58,33.79,30.64,21.84
102.6227065,46.69,22.09,56.89,30.2,53.98,26.69,29.82,24.78,26.92
187.503274,47.17,26.31,55.34,20.18,50.22,30.34,20.1,17.2,30.87
77.59097,48.7,28.75,59.98,25.59,57.88,35.4,25.59,20.78,35.4
193.137268,42.65,27.36,54.8,23.24,51.65,34.92,23.24,18.09,35.14
273.742919,60.01,37.81,77.92,34.74,71.29,48.77,34.66,26.75,49.09
202.5025475,62.72,40.7,85.11,17.65,75.79,55,17.65,13,55.22
246.6355005,55.8,31.98,73.42,44.39,68.83,41.11,43.28,33.74,42.08
388.3749285,68.12,38.47,90.89,57.67,82.74,50.98,57.07,43.22,51.34
161.260723,44.24,26.09,50.89,16.18,49.34,30.01,16.18,14.07,30.01
115.941666,40.39,21.19,47.02,21.29,42.5,23.49,20.4,18.29,24.67
82.8048855,21.86,14.38,23.03,9.57,22.21,15.16,9.57,9.09,15.16
182.6353055,55.61,32.5,74.46,25.16,67.32,42.93,25.08,18.79,43.52
212.806826,60.74,35.4,82.89,31.16,69.34,47.76,31.13,22.84,48.31
40.426378,54.55,28.24,82.99,39.01,69.22,39.48,35.74,25.64,42.96
232.525805,62.19,36.47,87.86,26.39,74.46,48.39,26.26,18.68,51.53
48.4078695,39.18,17.85,51.5,34.56,43.91,19.37,29.69,26.29,23.46
195.806002,58.78,32.9,75.3,45.44,69.42,41.65,44.84,35.47,42.15
279.673439,59.53,39.46,80.72,26.11,75.43,53.51,26.11,19.25,53.51
133.4367,54.49,31.36,71.25,38.67,65.24,40.41,38.12,29.57,41.01
107.4165435,43.84,25.01,55.16,18.42,51.94,31.48,18.42,14.63,31.48
99.1632365,38.37,18.57,45.17,25.72,42.33,20.36,24.22,21.84,21.86
38.696643,34.71,18.42,41.87,21.08,36.99,21.27,20.17,17.47,22.23
175.0738925,51.04,28.85,67.84,31.31,60.3,38.04,31.22,23.55,38.35
180.683176,55.52,29.29,69.49,19.31,63.76,36.17,19.26,15.43,36.66
250.07026,60.8,35.6,74.24,27.87,68.8,43.33,27.87,22.83,43.47
90.242746,41.44,25.42,50.85,24.85,47.11,30.56,24.47,20.25,31.19
127.209654,42.48,24.36,53.34,25.82,49.75,30.01,25.4,20.56,30.58
135.364119,45.07,25,59.19,17.07,54.47,32.11,17.07,13,32.84
136.7231965,50.03,31.79,64.33,14.1,58.84,40.61,14.1,10.97,40.88
116.0157975,31.85,16.65,36.97,34.77,34.97,18.18,32.78,29.96,19.33
176.976601,58.23,31.55,75.77,28.45,70.1,40.74,28.45,21.86,41.06
79.716073,38.67,21.58,44.69,22.55,42.96,24.85,22.55,19.51,24.93
142.4560325,50.03,28.14,68.51,22.33,65.57,38.45,22.33,16.3,38.53
147.966474,55.54,32.68,71.48,44.1,67.01,42.06,44.05,34.26,42.06
230.153597,63.2,35.78,82.48,32.38,76.6,46.57,32.38,24.81,46.69
217.798347,46.35,23.1,57.94,29.95,54.6,28.34,29.41,23.96,28.87
44.3553475,19.72,8.26,20.95,29.12,20.57,8.39,28.74,27.42,8.77
133.832068,38.87,25.86,46.5,11.39,43.76,30.82,11.39,9.52,30.94
82.1129915,44.39,25.16,57.63,28.67,55.34,32.45,28.45,22.08,32.66
16.061825,23.9,8.69,26.59,21.84,24.11,8.44,19.65,19.64,9.66
23.376133,12.36,7.43,12.96,18.3,12.45,7.62,17.79,17.46,7.79
61.4550135,22.14,12.06,24.16,25.59,23.92,13.03,25.35,23.46,13.15
109.3933835,42.04,22.76,50.53,42.89,47.19,27,39.78,35.68,27.35
50.7800775,26.16,14.23,28.91,33.73,28.86,15.73,33.57,30.52,15.73
19.7684,9.77,6.42,10.13,19,9.87,6.4,18.69,18.33,6.65
46.9252395,35.88,17.74,44.67,42.99,42.81,21.46,41.19,34.53,22.09
108.0590165,55.88,33.57,78.08,38.84,74.5,46.81,38.74,27.79,46.91
120.389556,36.72,20.84,41.69,51.71,39.02,21.66,48.66,45.54,23.66
103.6111265,45.79,27.87,61.17,27.71,59.09,37.24,27.71,20.74,37.24
142.7031375,47.17,28.66,60.07,31.54,54.62,36.12,31.35,24.77,36.51
132.3741485,47.88,29.9,67.13,26.86,61.6,41.79,26.86,19.16,41.93
147.8923425,50.82,29.09,61.96,28.56,58.58,35.38,28.54,23.42,35.47
63.1353275,25.62,12.81,28.82,23.79,26.97,14.32,22.52,21.15,14.41
117.869085,40.14,20.38,50.1,27.94,44.6,24.58,26.96,22.38,25.43
163.682352,43.37,22.4,50.77,23.6,46.12,25.71,23.29,20.16,26.22
41.266535,16.46,8.4,17.31,14.76,16.99,8.84,14.67,14.04,8.84
120.389556,42.5,26.1,47.99,19.33,45.96,29.15,19.33,17.12,29.48
71.0426875,34.6,22.7,40.64,21.9,38.63,26.25,21.81,18.64,26.67
101.80726,37.48,22.14,44.98,11.47,41.51,26.41,11.47,9.55,26.57
107.045886,43.29,26.61,53,24.66,50.37,32.43,24.64,20.14,32.58
3.558312,8.56,7.55,8.67,19.26,8.67,7.65,19.22,19.01,7.65
133.090753,43.23,25.64,52.35,27.83,49.84,31.03,27.83,22.98,31.05
165.6839025,49.24,31.09,59.7,23.68,54.39,37.23,23.68,19.53,37.69
96.914581,29.19,17.49,33.22,37.69,29.37,19.03,32.7,33.12,19.91
90.687535,35.6,16.62,40.58,35.09,36.85,18.29,32.67,30.78,18.95
46.8263975,24.66,12.68,26.94,28.28,23.37,11.83,24.66,25.88,13.86
236.7513005,57.39,32.34,71.8,22.34,66.73,40.46,22.34,17.86,40.46
169.5387405,43.63,25.06,51.58,12.47,47.55,29.47,12.47,10.55,29.63
93.4304005,40.32,15.41,46.59,39.29,43.69,16.64,37.04,34,17.81
177.8414685,38.23,21.51,44.84,23.77,39.14,24.48,23.16,20.27,25.23
28.0464175,12.99,6.7,13.46,16.99,12.61,6.28,16.13,16.39,6.94
44.281216,23.38,16.3,25.46,27.1,22.83,16.87,24.29,24.89,17.74
50.8294985,18.01,10.55,18.9,22.84,18.13,10.42,21.98,21.76,11.07
117.8937955,38.71,19.49,47.12,24.68,43.58,23.45,24.35,20.27,23.72
66.767771,33.55,17.76,39.24,26.11,35.35,20.49,25.34,22.32,20.77
138.279958,44.74,27.87,52.36,32.12,49.31,32.34,31.88,27.45,32.61
172.578132,46.75,25.63,57.71,17.86,53.11,31.31,17.86,14.47,31.64
50.953051,25.75,14.4,27.94,5.92,26.08,15.5,5.92,5.45,15.63
97.8782905,48.91,19.75,61.93,39.85,58.49,24.26,38.17,31.48,25
266.7498475,65.75,35.51,95.64,38.02,81.75,51.02,37.7,26.14,51.66
92.120744,45.07,26.55,54.28,58.81,48.09,31.13,52.25,48.83,31.98
282.638699,62.83,34.17,78.04,48.26,73.36,42.21,47.86,38.85,42.45
195.262371,57.57,32.79,80.22,22.65,71.78,45.3,22.55,16.25,45.7
170.798976,50.86,29.56,67.23,36.62,62.81,38.85,36.41,27.7,39.08
368.3100025,68.33,41.52,92.89,27.13,82.67,56.35,27.13,19.95,56.45
95.8520295,42.12,21.86,50.83,38.98,47.57,26.07,37.73,32.3,26.38
674.349545,74.44,47.41,99.19,45.71,84.02,61.69,45.43,34.3,63.17
213.9682195,60.41,33.4,78.97,37.93,74.63,43.49,37.82,29.02,43.65
103.6605475,38.4,22.62,43.45,46.3,40.25,24.25,43.1,40.91,25.6
369.817343,67.08,39.01,94.43,45.07,85.29,53.49,44.59,32.01,54.92
155.4537555,62.93,34.47,82.02,15.74,73.34,43.54,15.66,12.08,44.93
199.5867085,48.35,27.58,56.55,16.56,49.96,31.27,16.56,14.16,32.26
279.3522025,43.82,25.79,53.48,18.68,45.63,29.15,18.6,15.31,31.47
348.5416025,54.47,29.97,69.74,39.88,59.87,36.7,37.97,31.15,38.37
242.014637,63.46,37.04,81.71,35.83,73.72,45.55,34.59,27.83,47.69
414.9634265,63.56,34.21,89.36,20.33,80.16,46.83,20.33,14.46,48.1
122.712343,68.21,38.86,87.88,44.16,84.96,50.07,44.16,34.27,50.07
109.8381725,43.38,27.57,49.13,21.97,46.36,30.96,21.93,19.4,31.23
239.098798,76.93,43.33,94.3,44.47,91.96,53.12,44.47,36.28,53.12
274.484234,54.08,24.69,72.7,61.73,64,30.96,56.1,45.91,33.2
368.038187,59.55,32.76,72.36,36.89,64.74,39.38,36.53,30.36,39.81
117.374875,47.9,24.05,62.7,35.49,53,29.54,33.28,27.11,31.48
283.2070405,65.31,35.64,84.91,29.11,74.69,44.71,28.92,22.39,46.34
279.5498865,69.01,42.53,95.51,24.54,82.54,57.05,24.54,17.73,58.86
41.1924035,38.26,18.29,44.18,27.12,42.8,20.96,26.78,23.49,21.12
42.057271,30.06,15.03,32.63,27.17,31.73,16.07,26.61,25.03,16.31
104.4018625,42.4,21.55,47.8,26.51,46.25,23.81,25.9,23.52,24.29
193.384373,42.8,24.49,53.06,14.11,47.29,29.1,14.03,11.38,30.36
81.6187815,23.46,13.53,25.82,6.18,23.45,14.67,6.18,5.61,14.9
135.6359345,40.2,22.7,47.79,11.22,43.51,26.19,11.09,9.44,26.99
124.096131,55.36,27.76,75.42,59.67,68.63,35.89,55.85,43.8,37.81
19.966084,23.84,12.96,26.06,30.34,25.11,13.87,29.33,27.75,14.17
105.76094,32.55,22.49,37.12,17.03,34.2,24.4,16.72,14.94,25.65
58.514464,33.17,22.15,36.54,35.8,35.16,23.9,34.43,32.5,24.4
111.3702235,44.85,21.73,55.51,37.54,49.7,26.22,35.55,30.33,26.89
157.1340695,37.36,23.11,43.86,16.22,37.16,25.15,15.97,13.81,27.13
165.412087,42.49,24.94,53.35,43.8,48.87,29.67,40.72,34.89,31.31
238.604588,62.81,34.72,83.24,33.18,77.12,45.71,33.1,25.03,46.01
141.4676125,48,30.55,60.28,18.96,54.34,37.55,18.88,15.1,38.37
268.306609,59.58,34.46,82.57,32.11,74.86,46.98,31.98,23.17,47.76
63.604827,41.72,18.39,50.52,43.38,46.79,21.5,40.62,35.82,22.28
195.3365025,56.57,26.04,73.09,61.01,63.4,29.02,53.68,47.22,33.65
153.847573,41.42,24.24,48.16,22.51,41.59,26.37,21.72,19.36,28.19
211.3983275,54.13,29.82,70.6,36.54,64.52,38.36,36.07,28.01,38.89
95.9014505,45.19,23.43,56,62.15,48.14,25.53,53.44,50.15,29.03
96.618055,44.91,23.98,57.06,20.52,47.69,28.64,19.81,16.15,30.47
89.7238255,47.58,26.81,61.47,25.17,54.92,33.48,24.36,19.48,34.64
97.0381335,30.03,17.26,34.81,9.29,31.11,19.62,9.29,8.02,20.01
182.7341475,51.69,27.89,64.78,17.69,55.97,32.71,17.62,14.12,34.95
207.1975425,56.96,32.28,73.64,26.9,67.83,41.67,26.9,20.8,41.74
177.4461005,52.46,32.95,66.82,25.24,58.35,41.12,25.21,19.81,41.98
153.6745995,46.31,27.54,56.95,14.88,50.29,33.02,14.88,12.1,33.87
167.388927,43.73,20.96,52.97,47.23,46.95,23.31,42.39,38.99,25.39
210.9535385,56.66,33.12,73.14,21.81,67.87,42.62,21.81,16.9,42.75
181.226807,48.09,29.23,60.47,33.46,54.78,36.2,33.03,26.61,36.75
147.2004485,45.6,23.04,55.28,21.98,50.36,27.04,21.44,18.13,27.93
71.4874765,30.4,21.69,33.52,13.24,32.39,23.85,13.24,12.01,23.92
71.067398,34.82,17.18,41.19,27.42,39.16,19.78,26.58,23.18,20.32
24.2410005,13.8,13.12,14.69,20.55,14.52,13.93,20.34,19.31,13.96
60.29362,25.67,17.04,29.86,16.8,27.95,19.79,16.8,14.44,19.83
85.745435,33.04,19.2,37.65,19.45,36.58,21.83,19.42,17.07,21.87
42.452639,20.66,12.89,22.35,8.17,21.63,13.95,8.17,7.56,13.95
81.9153075,37.56,21.89,43.12,20.74,41.34,25.09,20.74,18.07,25.13
136.8714595,40.75,21.31,51.48,34.59,46.13,25.93,32.64,27.38,26.92
