STBIOMSha,Elev_mode,Elev_P01,Elev_P10,Elev_P30,Elev_P60,Elev_stddev,Elev_kurtosis,Elev_MAD_median,Elev_MAD_mode,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_ave,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_AAD,Elev_L2,Elev_P05,Elev_P20,Elev_P25,Elev_P40,Elev_P50,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99
97.458212,9.12,2.69,4.54,7.49,9.33,2.54,2.86,1.53,1.51,-0.14,0.19,0.16,-0.09,0.13,8.48,6.46,0.29,2.99,-0.39,2,1.42,3.55,6.56,7.16,8.21,8.86,9.88,10.15,10.52,11.4,12.09,14.14
144.0375045,10.91,2.28,5.55,9.14,11.36,3.25,2.98,2.13,2.12,-0.25,0.21,0.17,-0.14,0.11,10.33,10.57,0.31,4.24,-0.69,2.56,1.81,3.31,8.1,8.71,9.89,10.67,12.53,12.96,13.33,14.07,14.72,15.57
27.478076,2.23,2.02,2.16,2.55,4.68,4.77,2.16,1.03,0.93,0.86,-0.008649,0.4,0.34,-0.00347,6.11,22.84,0.78,7.28,0.89,4.18,2.49,2.09,2.35,2.44,2.78,3.17,7.64,9.72,12.41,14.34,15.05,15.99
48.0125015,8.34,2.02,3.07,5.57,8.2,2.8,2.01,2.22,2.26,-0.03,0.06,0.22,-0.02,0.03,7.18,7.84,0.38,4.39,-0.08,2.36,1.61,2.41,4.47,5.2,6.31,7.13,8.76,9.59,10.03,10.97,11.39,12.3
141.0722445,9.72,2.45,5.35,8.35,10.23,2.58,2.99,1.66,1.63,-0.17,0.18,0.15,-0.11,0.12,9.33,6.65,0.27,3.39,-0.58,2.03,1.44,4.35,7.31,7.8,9.06,9.62,10.87,11.2,11.52,12.29,13.11,14.15
76.009498,4.52,2.1,2.54,3.89,5.35,2.37,2.98,1.38,1.39,0.24,0.13,0.24,0.18,0.09,5.37,5.66,0.44,3.39,0.81,1.94,1.31,2.28,3.4,3.68,4.33,4.66,6.47,7.07,7.52,8.77,10.17,11.81
133.3625685,5.16,2.17,3.69,4.8,5.72,1.4,2.74,0.89,0.88,-0.02,0.09,0.14,-0.02,0.12,5.44,1.97,0.25,1.9,-0.22,1.1,0.79,2.7,4.44,4.6,5.14,5.38,6.18,6.5,6.8,7.36,7.74,8.08
32.667281,4.22,2.05,2.39,3.21,4.23,2,5.19,0.97,1.03,0.3,0.2,0.23,0.29,0.19,4.35,4.01,0.45,1.95,1.55,1.44,1.02,2.21,2.75,2.96,3.57,3.91,4.6,4.91,5.37,6.96,9.46,10.83
67.3855335,4.63,2.04,2.44,3.28,4.6,1.41,2.34,1.07,1.16,0.06,0.05,0.18,0.08,0.06,4.27,2.01,0.33,2.16,0.37,1.17,0.8,2.21,2.92,3.09,3.76,4.2,4.98,5.25,5.52,6.35,6.87,7.54
33.7792535,2.86,2.03,2.3,2.78,3.85,1.1,2.47,0.85,0.7,0.08,0.02,0.17,0.13,0.03,3.59,1.21,0.3,1.77,0.57,0.94,0.62,2.18,2.55,2.66,3,3.39,4.25,4.43,4.63,5.05,5.63,6.25
6.3505985,2.23,2.02,2.15,2.49,2.97,0.7,3.74,0.44,0.55,0.08,0.04,0.13,0.2,0.12,2.93,0.49,0.23,0.88,1.02,0.55,0.38,2.07,2.31,2.41,2.63,2.79,3.15,3.29,3.45,3.96,4.42,5.03
9.3652795,4.41,2.04,2.55,3.48,4.93,1.72,2.61,1.28,1.24,0.11,0.07,0.2,0.11,0.08,4.67,2.98,0.36,2.56,0.52,1.4,0.97,2.24,3,3.23,4.13,4.49,5.38,5.8,6.12,7.14,7.86,9
69.6588995,3.49,2.06,2.4,3.13,4.14,1.19,2.07,0.92,0.89,0.05,0.02,0.17,0.08,0.03,3.92,1.41,0.3,1.94,0.32,1,0.68,2.21,2.77,2.95,3.48,3.75,4.6,4.89,5.13,5.71,6,6.37
44.5036105,4.27,2.09,2.59,3.31,4.45,1.19,2.42,0.93,0.94,0.03,0.04,0.16,0.05,0.06,4.13,1.42,0.28,1.86,0.29,0.99,0.68,2.36,2.94,3.14,3.74,4.12,4.81,5,5.21,5.7,6.1,7.06
27.428655,2.16,2.03,2.27,2.95,4.14,1.27,1.92,1.08,1.48,0.06,-0.000157,0.18,0.09,-0.000215,3.88,1.61,0.32,2.33,0.32,1.1,0.72,2.15,2.58,2.76,3.35,3.65,4.75,5.09,5.29,5.63,5.92,6.64
24.957605,2.33,2.05,2.37,3.14,4.31,1.22,1.93,1.04,1.58,0.03,0.01,0.17,0.04,0.01,4.01,1.5,0.3,2.14,0.18,1.05,0.7,2.2,2.76,2.95,3.55,3.92,4.85,5.09,5.27,5.67,6.03,6.51
32.8402545,3.07,2.04,2.38,3.02,4.45,2.11,2.51,1.31,0.96,0.26,0.05,0.25,0.22,0.04,4.59,4.48,0.46,3.48,0.79,1.79,1.16,2.18,2.7,2.86,3.4,3.88,5.63,6.34,6.63,8.08,8.76,9.87
5.6092835,2.16,2.02,2.1,2.28,2.66,0.59,2.83,0.33,0.34,0.08,0.02,0.12,0.24,0.06,2.71,0.35,0.21,0.86,0.91,0.49,0.32,2.05,2.19,2.24,2.39,2.51,2.95,3.1,3.25,3.68,3.9,4.25
111.4196445,5.52,2.1,2.76,4.08,5.82,1.92,2.23,1.51,1.53,0.03,0.06,0.2,0.03,0.05,5.35,3.71,0.35,3.05,0.16,1.59,1.1,2.41,3.35,3.65,4.94,5.45,6.39,6.71,7.16,7.92,8.65,9.67
103.487574,2.92,2.08,2.61,4.21,6.91,5.19,2.83,2.65,2.76,0.8,0.22,0.36,0.28,0.07,7.69,27,0.67,6.8,1.01,4.26,2.79,2.31,3.22,3.67,4.96,5.69,8.91,10.47,12.27,16.66,18.66,20.57
31.8024135,2.74,2.12,2.85,6.7,15.2,6.99,1.59,6.78,9.59,0.01,-0.21,0.32,0.004085,-0.05,12.23,48.86,0.57,13.6,-0.003916,6.18,4.01,2.46,3.79,5.14,9.65,12.34,17.54,18.75,19.76,21.37,22.28,23.88
42.848007,4.18,2.14,2.59,4.1,6.28,3.75,2.14,2.32,1.76,0.43,0.05,0.31,0.2,0.02,6.69,14.11,0.56,6.62,0.68,3.22,2.08,2.29,3.25,3.66,4.67,5.34,8.4,10.28,11.1,12.51,13.75,14.91
31.530598,3.14,2.1,2.63,3.64,5.28,2.44,2.85,1.52,1.47,0.28,0.11,0.25,0.21,0.08,5.3,5.95,0.46,3.41,0.85,1.99,1.34,2.37,3.19,3.38,4.11,4.62,6.28,6.79,7.34,9.18,10.43,11.48
42.0325605,2.36,2.07,2.46,3.55,7.43,3.14,1.73,2.89,3.81,0.13,-0.05,0.28,0.07,-0.03,6.38,9.87,0.49,5.78,0.23,2.76,1.8,2.23,3.05,3.29,4.93,6.18,8.53,9.07,9.57,10.92,11.44,12.37
43.3175065,4.3,2.09,2.6,3.35,4.44,1.94,5.07,0.84,0.92,0.28,0.21,0.22,0.28,0.21,4.5,3.8,0.43,1.68,1.53,1.37,0.99,2.34,3.05,3.21,3.77,4.11,4.76,4.89,5.14,7.48,9.14,10.8
28.614759,2.97,2.04,2.43,3.05,4.06,1.55,4.18,0.97,0.82,0.18,0.09,0.2,0.22,0.11,4.06,2.4,0.38,2.16,1.13,1.22,0.83,2.21,2.73,2.88,3.37,3.67,4.73,5.04,5.32,5.95,7.39,9.02
26.2672615,3.07,2.08,2.68,3.62,5.26,2.08,2.71,1.41,1.61,0.19,0.09,0.22,0.17,0.07,5.08,4.35,0.41,2.92,0.71,1.7,1.16,2.42,3.18,3.39,4.16,4.69,5.93,6.31,6.96,8.36,9.26,10.28
23.0054755,2.01,2.03,2.19,2.61,3.34,0.89,3.71,0.6,1.1,0.08,0.05,0.15,0.17,0.1,3.21,0.8,0.27,1.21,0.93,0.71,0.49,2.08,2.41,2.52,2.84,3.11,3.57,3.73,3.91,4.38,4.99,5.92
78.233443,3.92,2.17,2.78,3.75,4.92,1.25,2.01,1,1.07,-0.003821,0.02,0.16,-0.005278,0.03,4.48,1.57,0.27,1.93,-0.005116,1.06,0.72,2.56,3.16,3.55,4.11,4.45,5.27,5.48,5.74,6.2,6.38,6.86
73.291343,5.38,2.04,2.6,4.15,5.5,1.36,2.16,0.93,0.91,-0.1,0.03,0.16,-0.13,0.04,4.81,1.84,0.28,2.02,-0.48,1.15,0.77,2.26,3.48,3.85,4.57,5.21,5.72,5.88,6.06,6.43,6.61,6.96
66.5947975,4.34,2.09,2.7,3.89,5.13,1.72,2.86,1.12,1.16,0.1,0.1,0.19,0.11,0.1,4.91,2.98,0.35,2.37,0.55,1.39,0.97,2.4,3.35,3.69,4.32,4.68,5.67,6.06,6.38,7.3,8.1,9.44
81.248124,2.49,2.05,2.43,3.18,4.33,1.3,3.15,0.99,1.45,0.06,0.04,0.18,0.09,0.06,4.04,1.69,0.32,1.98,0.55,1.06,0.73,2.2,2.77,2.96,3.57,3.95,4.74,4.94,5.16,5.78,6.3,7.07
54.4372315,4.86,2.07,2.48,3.34,4.72,1.25,1.91,1.03,1.03,-0.003918,0.01,0.17,-0.005427,0.01,4.23,1.56,0.29,2.07,-0.004638,1.08,0.72,2.28,2.93,3.18,3.83,4.32,5.1,5.25,5.42,5.88,6.19,6.68
16.9266925,3.19,2.04,2.27,2.96,3.68,1.49,5.25,0.75,0.68,0.21,0.15,0.2,0.28,0.2,3.8,2.24,0.39,1.52,1.53,1.08,0.77,2.14,2.62,2.77,3.25,3.47,4.04,4.29,4.55,5.83,7.49,8.73
2.322787,3.82,2.02,2.2,3.12,4.11,1.43,4.3,0.94,0.95,0.11,0.09,0.19,0.15,0.12,3.97,2.05,0.36,1.86,0.99,1.1,0.78,2.1,2.68,2.92,3.55,3.86,4.61,4.78,5.06,5.55,6.81,8.63
60.540725,3.17,2.14,2.6,3.24,4.34,1.22,2.27,0.95,0.91,0.06,0.03,0.17,0.09,0.05,4.1,1.49,0.29,1.88,0.38,1.02,0.69,2.33,2.92,3.1,3.61,3.97,4.76,4.99,5.24,5.88,6.3,6.83
40.5993515,2.01,2.04,2.43,3.43,5.75,3.13,4.76,1.97,2.86,0.41,0.2,0.29,0.25,0.12,5.63,9.81,0.55,4.1,1.31,2.43,1.66,2.22,2.88,3.14,4.18,4.87,6.78,7.24,7.77,9.54,12.1,15.49
44.380058,2.37,2.09,2.51,3.46,5.06,2.53,3.43,1.42,2.04,0.35,0.14,0.26,0.25,0.1,5.15,6.43,0.49,3.3,1.06,2.03,1.37,2.32,3.01,3.25,3.89,4.42,5.85,6.55,7.39,9.14,10.4,12.41
14.974563,2.01,2.02,2.2,2.79,4.88,2.87,3.34,1.4,1.66,0.47,0.13,0.31,0.31,0.08,4.87,8.29,0.59,3.73,1.15,2.32,1.52,2.1,2.46,2.6,3.09,3.67,5.75,6.34,6.75,9.89,11.03,12.59
46.702845,4.79,2.2,3.26,4.8,6.54,4.99,3.77,1.7,1.69,0.9,0.46,0.32,0.36,0.18,7.63,24.92,0.65,3.42,1.41,3.72,2.49,2.74,4.16,4.54,5.29,5.85,7.56,7.97,8.83,17.5,18.96,20.8
69.0164265,6.36,2.21,3.13,4.68,6.33,2.08,2.95,1.41,1.49,0.08,0.14,0.19,0.07,0.12,5.9,4.35,0.35,2.82,0.44,1.65,1.17,2.7,4.02,4.3,5.36,5.9,6.74,7.12,7.53,8.62,9.63,11.44
49.322158,2.55,2.07,2.6,4.13,9.1,5.27,2,4.16,4.97,0.5,-0.02,0.35,0.16,-0.008262,8.47,27.83,0.62,8.42,0.54,4.55,2.97,2.33,3.28,3.66,5.26,7.53,11.52,12.08,13.6,16.91,18.3,18.98
135.9818815,10.03,2.62,5.15,7.43,10.31,3.06,2.27,2.44,2.39,-0.08,0.11,0.18,-0.04,0.06,9.32,9.41,0.32,5,-0.18,2.55,1.75,4.12,6.33,6.81,8.63,9.64,11.22,11.81,12.28,13.11,13.88,15.52
36.176172,6.62,2.12,2.89,4.68,6.74,2.07,2.12,1.54,1.52,-0.03,0.06,0.19,-0.02,0.05,5.97,4.29,0.34,2.98,-0.08,1.74,1.19,2.53,4.04,4.47,5.47,6.21,7.25,7.45,7.78,8.75,9.39,9.8
91.577113,2.01,2.05,2.65,4.95,8.4,4.69,2.54,3.32,5.39,0.46,0.18,0.32,0.17,0.07,8.15,22.07,0.57,6.72,0.7,3.8,2.62,2.34,3.61,4.25,6.25,7.4,9.73,10.97,12.07,16.47,17.37,18.89
126.715444,7.5,2.22,4.29,6.25,8.53,4.81,2.35,2.58,2.43,0.54,0.19,0.28,0.2,0.07,9.3,23.18,0.51,7.17,0.73,4.01,2.65,3.25,5.26,5.79,7.08,7.72,11.03,12.96,14.37,17.27,18.75,19.73
8.747517,2.8,2.07,2.57,3.38,5.57,2.78,3.02,1.75,1.84,0.35,0.09,0.28,0.22,0.06,5.46,7.75,0.5,4.17,0.9,2.3,1.53,2.31,2.94,3.19,3.96,4.65,6.61,7.36,8.07,9.66,10.84,13.02
55.5244935,8.94,2.13,3.41,6.31,8.92,2.9,2.12,2.18,2.1,-0.1,0.09,0.21,-0.06,0.05,7.83,8.45,0.37,4.4,-0.23,2.43,1.66,2.7,5.01,5.71,7.19,8.17,9.7,10.11,10.5,11.58,12.24,12.96
42.452639,3.66,2.13,3,4.5,7.12,2.64,2.5,2.19,2.61,0.09,0.06,0.23,0.06,0.04,6.4,7,0.41,4.39,0.34,2.22,1.5,2.57,3.72,4.08,5.51,6.28,8.05,8.47,8.84,9.78,10.59,13.58
66.174719,8.81,2.12,3.28,5.37,8.18,2.65,2.02,2,2.09,-0.04,0.06,0.21,-0.03,0.03,7.09,7.05,0.37,3.99,-0.08,2.26,1.52,2.83,4.32,4.96,6.39,7.43,8.79,8.95,9.41,10.55,11.23,12.29
30.9128355,5.06,2.19,3.78,6.07,10.74,4.83,1.75,4.3,4.41,0.16,-0.03,0.28,0.05,-0.01,9.89,23.35,0.48,9.3,0.19,4.17,2.78,3.18,5,5.34,7.84,9.48,13.01,14.65,15.23,16.74,17.76,18.45
10.724357,9.45,2.29,3.96,6.04,8.45,2.59,2.25,1.92,2.18,-0.03,0.1,0.19,-0.02,0.06,7.59,6.74,0.34,3.92,-0.06,2.16,1.48,3.22,5.17,5.64,6.95,7.71,9.22,9.56,9.96,10.96,11.77,12.84
91.379429,8.62,2.5,4.14,6,8.35,2.58,2.57,1.92,2.02,0.02,0.12,0.19,0.01,0.08,7.55,6.68,0.34,3.78,0.15,2.12,1.47,3.45,5.09,5.53,6.78,7.68,8.88,9.32,9.79,10.89,11.7,13.85
10.9961725,4.55,2.03,2.92,4.5,6.8,2.45,2.12,1.96,1.95,0.07,0.05,0.22,0.05,0.04,6.15,6.03,0.39,3.91,0.22,2.08,1.41,2.44,3.78,4.15,5.15,6.1,7.62,8.06,8.49,9.43,10.42,11.5
306.0889635,9.69,2.4,3.88,5.82,8.92,3.07,2,2.49,2.71,0.05,0.05,0.22,0.02,0.03,7.95,9.47,0.38,4.99,0.11,2.63,1.77,3.24,4.91,5.36,6.84,7.75,9.91,10.35,11.03,12.14,13.05,14.16
96.3462395,8.66,2.27,4.8,7.91,12.56,5.05,1.9,4.26,3.88,0.08,0.05,0.25,0.02,0.01,11.3,25.54,0.44,8.59,0.1,4.34,2.91,3.59,6.42,7.08,9.34,10.8,14.92,15.67,16.51,18.44,19.48,20.52
97.5817645,12.74,3.99,7.31,10.22,12.9,3.29,2.58,2.34,2.28,-0.14,0.17,0.15,-0.07,0.09,11.83,10.88,0.27,4.78,-0.35,2.69,1.87,5.66,9.1,9.59,11.17,12.13,14,14.37,14.77,16.02,16.63,18.04
119.0304785,12.34,3.17,7.08,9.58,12.78,3.63,2.53,2.62,2.65,-0.001996,0.18,0.17,-0.000964,0.09,11.72,13.18,0.3,5.28,-0.004908,2.97,2.06,5.97,8.27,9,10.7,11.92,13.75,14.29,14.85,16.32,17.9,19.72
21.152188,4.33,2.07,2.83,4.01,6.6,2.77,2.37,2.03,1.71,0.24,0.06,0.25,0.15,0.04,6.04,7.72,0.46,4.25,0.58,2.37,1.56,2.5,3.45,3.73,4.57,5.36,7.55,7.98,8.53,10.32,11.13,12.77
57.7978595,2.03,2.22,4.33,8.27,11.91,15.99,1361.27,2.98,8.66,0.29,0.56,0.25,0.1,0.2,10.79,255.68,1.48,6.03,35.59,3.82,2.77,3.09,6.29,7.55,9.39,10.69,12.99,13.59,14.02,15.59,16.79,18.4
121.229713,18.66,5.59,10.78,15.56,18.57,3.86,3.36,1.99,1.79,-0.5,0.23,0.12,-0.24,0.11,16.65,14.91,0.23,5.35,-1.01,3.11,2.09,8.72,13.1,14.08,16.99,17.92,19.12,19.43,19.74,20.57,21.2,22.05
246.511948,22.35,2.22,4.01,18.06,24.92,9.21,2.32,5.49,5.76,-1.03,0.26,0.24,-0.2,0.05,20.48,84.89,0.44,11.78,-0.74,7.56,5.09,2.89,10.61,15.83,20.51,22.87,26.73,27.61,28.82,30.56,31.45,32.62
220.91187,8.21,2.93,6.72,11.74,17.26,5.87,2.03,4.65,7.42,-0.17,0.13,0.22,-0.05,0.04,15.04,34.56,0.39,9.75,-0.18,4.94,3.37,5.65,8.38,9.89,14.12,15.64,18.7,19.65,20.46,22.51,24.13,25.74
72.2287915,10.22,2.58,5.31,9.49,12.06,3.42,2.54,2.28,2.54,-0.25,0.17,0.17,-0.13,0.08,10.71,11.69,0.31,4.59,-0.57,2.75,1.92,4.18,7.77,8.74,10.38,11.13,12.83,13.33,13.88,14.94,15.38,15.97
152.3896535,16.62,3.06,9.02,14.12,17.54,4.65,3.32,2.88,2.91,-0.47,0.32,0.16,-0.18,0.12,15.74,21.69,0.29,5.96,-0.89,3.65,2.56,5.63,12.17,13.32,15.64,16.7,18.45,19.28,19.69,21,21.66,22.74
447.5318655,23.04,6.35,12.49,19.11,24.56,6.46,2.5,4.71,4.82,-0.54,0.24,0.16,-0.14,0.06,22.19,41.82,0.29,9.83,-0.6,5.31,3.64,10.22,16.12,17.67,21.99,23.42,26.77,27.51,28.3,29.85,30.7,31.49
68.5222165,10.5,2.19,4.92,9.22,12.82,5.06,3.17,3.09,3.4,0.11,0.39,0.23,0.04,0.13,11.93,25.67,0.42,6.73,0.31,3.99,2.83,3.29,8.37,8.79,10.57,11.45,14.64,15.52,16.12,17.79,19.68,25.75
213.4740095,13.96,2.49,10.84,13.99,17.2,5.36,2.98,3.23,3.19,0.06,0.42,0.18,0.02,0.14,16.52,28.81,0.32,6.63,-0.05,4.18,3,8.09,12.17,13.29,15.1,16.11,18.71,19.93,21.63,24.16,26.07,27.51
49.0997635,2.03,2.09,3.03,7.66,12.73,5.5,2.22,4.07,9.17,0.06,0.21,0.28,0.02,0.06,11.08,30.27,0.49,7.98,0.12,4.53,3.15,2.39,5.95,6.9,9.87,11.2,13.88,14.88,15.61,18.98,21.09,22.33
90.3662985,2.57,2.1,2.44,3.17,4.63,2.15,11.48,1.24,1.55,0.28,0.18,0.23,0.26,0.17,4.53,4.62,0.47,2.48,2.18,1.53,1.07,2.27,2.75,2.93,3.68,4.13,5.16,5.41,5.76,6.75,8.7,12.48
111.790302,2.76,2.08,2.54,3.68,6.87,4.18,2.33,2.48,2.58,0.53,0.05,0.33,0.23,0.02,6.88,17.47,0.6,6.67,0.76,3.57,2.31,2.29,3.06,3.34,4.44,5.35,8.92,10.01,11.27,13.74,14.83,16.84
55.153836,3.65,2.08,2.7,3.7,5.76,2.83,2.36,1.73,1.32,0.32,0.06,0.27,0.2,0.04,5.74,8.04,0.49,4.23,0.72,2.42,1.57,2.38,3.27,3.49,4.18,4.7,7.11,7.72,8.75,10.26,11.18,12.26
19.669558,3,2.05,2.69,3.46,5.16,1.91,2.26,1.41,1.44,0.15,0.04,0.22,0.14,0.03,4.85,3.65,0.39,3.01,0.52,1.62,1.08,2.36,3.07,3.22,3.95,4.45,5.92,6.23,6.69,7.61,8.41,9.19
32.0989395,11.42,2.21,6.48,8.52,11,2.75,2.87,2.01,2.01,-0.08,0.14,0.15,-0.05,0.09,10,7.6,0.27,3.98,-0.32,2.24,1.56,5.72,7.5,8.04,9.38,10.17,11.66,12.03,12.43,13.38,14.23,15.45
51.6696555,14.95,2.1,3,11.41,14.15,4.52,3.08,2.12,2.15,-0.63,0.29,0.19,-0.26,0.12,12.05,20.51,0.37,4.2,-1.11,3.45,2.37,2.58,10.33,11.08,12.38,13.26,14.95,15.28,15.65,16.42,17.06,17.78
42.8727175,4.74,2.13,3.3,5.29,8.36,4.28,2.03,2.82,2.5,0.36,0.06,0.29,0.14,0.02,8.3,18.37,0.51,6.95,0.51,3.67,2.42,2.53,4.53,4.92,6.1,7.05,11.01,11.87,12.94,15.07,16.02,16.95
44.874268,11.38,2.07,2.78,6.28,10.26,4.02,1.94,3.07,2.97,-0.07,0.05,0.26,-0.03,0.02,8.73,16.16,0.46,6.38,-0.11,3.41,2.3,2.42,3.85,5.36,7.89,9.28,11.32,11.75,12.38,13.89,14.88,16.32
17.989244,2.01,2.02,2.18,2.67,4.84,2.79,2.71,1.62,2,0.42,0.06,0.31,0.28,0.04,4.86,7.8,0.57,3.67,0.94,2.3,1.51,2.09,2.4,2.51,3.09,4.01,5.65,6.19,7.63,9.78,10.59,11.67
32.2472025,2.24,2.03,2.29,3,10.48,5.12,1.36,2.67,2.48,0.36,-0.32,0.36,0.13,-0.11,7.71,26.26,0.66,9.96,0.26,4.87,2.83,2.17,2.64,2.8,3.5,4.73,12.17,12.76,13.34,14.74,15.62,16.25
97.7794485,8.31,2.07,2.66,4.58,7.59,2.71,1.81,2.3,2.21,-0.007206,0.003726,0.24,-0.004597,0.002377,6.51,7.37,0.41,4.65,-0.01,2.34,1.56,2.36,3.53,4.19,5.64,6.63,8.38,8.84,9.14,10.1,10.77,11.36
86.0172505,5.8,2.33,3.86,6.15,8.69,2.99,2.52,1.98,2.54,0.07,0.17,0.21,0.04,0.1,7.93,8.96,0.37,3.9,0.21,2.42,1.7,3.01,5.43,5.84,7.11,7.84,9.38,9.75,10.48,11.99,13.55,14.79
131.8305175,13.24,2.23,3.33,6.74,12.17,4.71,1.79,3.84,4.05,-0.03,-0.009536,0.27,-0.01,-0.003506,9.99,22.26,0.47,8.28,-0.03,4.13,2.72,2.69,4.78,5.59,8.48,10.48,13.34,13.87,14.44,16.29,17.11,18.52
109.1462785,12.37,2.81,6.46,8.88,11.51,2.94,2.81,1.98,2.06,-0.19,0.17,0.16,-0.11,0.1,10.31,8.67,0.28,4.06,-0.53,2.39,1.65,4.77,7.76,8.46,9.89,10.81,12.12,12.52,12.83,13.75,14.51,15.76
157.109359,6.56,2.12,3.15,6.42,10.34,5.61,1.8,4.7,3.54,0.33,-0.02,0.31,0.1,-0.006718,10.11,31.5,0.55,9.66,0.34,4.93,3.19,2.6,4.32,5.54,7.39,8.51,14.39,15.21,16.5,18.47,19.41,21.04
90.193325,8.95,2.62,4.7,7.87,10.3,3.39,2.43,2.23,2.4,-0.005932,0.19,0.2,-0.003067,0.1,9.52,11.49,0.35,4.44,-0.005727,2.73,1.93,3.74,6.47,7.39,8.7,9.55,11.31,11.84,12.55,14.2,15.36,16.65
83.472069,2.95,2.1,2.66,4.06,6.26,2.39,2.36,1.75,2.33,0.15,0.07,0.24,0.11,0.05,5.65,5.71,0.42,3.41,0.46,2,1.35,2.31,3.3,3.83,4.59,5.29,6.89,7.25,7.68,9.3,9.93,11.29
109.7887515,7.92,2.45,4.37,7.04,9.82,3.35,2.21,2.63,2.58,0.002935,0.12,0.21,0.001525,0.06,8.97,11.23,0.37,5.25,0.01,2.77,1.92,3.58,5.76,6.31,8.11,8.94,10.95,11.56,12.14,13.51,14.3,16.09
17.840981,3.25,2.03,2.48,3.39,4.75,2.63,6.63,1.25,1.14,0.42,0.28,0.26,0.32,0.22,4.91,6.96,0.53,2.49,1.87,1.84,1.3,2.23,2.95,3.2,3.81,4.26,5.43,5.69,6.01,7.48,11.23,14.52
16.407772,4.54,2.03,2.71,4,5.74,2.56,2.73,1.55,1.46,0.25,0.12,0.25,0.17,0.08,5.68,6.59,0.45,3.86,0.73,2.09,1.43,2.26,3.5,3.75,4.56,5.02,6.6,7.61,8.28,9.48,10.77,12.31
48.9515005,4.04,2.11,2.87,4.04,5.34,2.53,3.38,1.28,1.24,0.33,0.19,0.24,0.24,0.13,5.54,6.4,0.45,2.72,1.04,1.98,1.36,2.44,3.54,3.82,4.41,4.82,6.11,6.54,7.52,9.63,10.97,12.43
8.8216485,2.01,2.02,2.2,2.6,6.19,4.44,1.92,1.3,1.42,0.67,-0.09,0.38,0.28,-0.03,6.18,19.76,0.71,7.73,0.7,4.02,2.38,2.1,2.38,2.48,2.89,3.43,9.42,10.21,11.05,13.3,14.22,15.36
30.937546,8.04,2.25,3.2,5.87,8.09,2.52,2.42,1.72,1.65,-0.08,0.12,0.2,-0.05,0.08,7.14,6.39,0.35,3.6,-0.16,2.07,1.43,2.75,4.68,5.31,6.8,7.54,8.58,8.91,9.27,10.28,10.86,12.73
77.7639435,3.33,2.12,3.03,4.44,6.91,2.93,2.29,2.28,2.86,0.2,0.08,0.25,0.12,0.04,6.57,8.63,0.44,4.62,0.48,2.45,1.67,2.61,3.78,4.05,5.39,6.2,8.01,8.67,9.54,10.7,11.94,13.44
86.5114605,8.66,2.14,3.54,7.52,10.72,3.89,2.2,2.89,3.12,-0.1,0.15,0.23,-0.04,0.07,9.5,15.18,0.4,5.98,-0.18,3.19,2.23,2.48,5.54,6.41,8.9,9.84,11.8,12.38,13.03,14.62,15.48,17.01
50.705946,2.01,2.04,2.39,4.64,11.4,6.11,1.65,5.62,7.51,0.36,-0.18,0.35,0.1,-0.05,9.73,37.44,0.62,11.38,0.31,5.4,3.48,2.23,3.43,4.05,5.82,9.52,13.47,15.44,16.83,19.1,19.45,19.96
46.554582,5.53,2.07,2.75,4.78,6.56,2.5,3.28,1.7,1.78,0.1,0.16,0.22,0.07,0.11,6.11,6.25,0.4,3.29,0.53,1.97,1.39,2.31,3.79,4.42,5.43,5.88,7.35,7.71,8.06,9.23,10.38,13.42
65.927614,2.44,2.04,2.48,3.55,5.58,3.31,4.11,1.85,2.31,0.5,0.24,0.3,0.28,0.14,5.73,10.95,0.57,3.89,1.31,2.54,1.74,2.27,2.97,3.22,4.15,4.76,6.68,7.11,7.72,11.19,13.73,15.25
27.478076,2.22,2.13,2.56,3.9,6.03,3.8,1.95,2.5,3.07,0.41,-0.001246,0.31,0.19,-0.000588,6.69,14.44,0.56,6.76,0.61,3.35,2.11,2.28,3.23,3.53,4.54,5.3,9.22,10.29,10.88,12.86,13.54,14.44
93.8999,3.47,2.05,2.55,3.54,5.91,3.57,2.44,2.21,1.53,0.47,0.07,0.31,0.24,0.03,6.19,12.77,0.57,5.25,0.81,3.02,1.96,2.28,3.04,3.31,4.08,5.01,7.87,8.56,9.74,11.88,13.23,14.5
96.469792,2.37,2.05,2.45,3.38,4.93,1.76,2.16,1.46,2.03,0.09,0.02,0.21,0.09,0.02,4.65,3.1,0.37,3.05,0.38,1.5,1,2.23,2.92,3.09,3.89,4.41,5.82,6.14,6.38,7.05,7.61,8.83
42.304376,3.02,2.02,2.27,2.96,3.92,1.26,6.03,0.85,0.81,0.11,0.07,0.18,0.16,0.11,3.73,1.6,0.33,1.7,1.29,0.98,0.68,2.14,2.58,2.8,3.24,3.58,4.25,4.5,4.71,5.27,5.64,8.51
18.2116385,2.49,2.02,2.24,2.67,3.46,1.04,3.7,0.65,0.59,0.12,0.06,0.16,0.22,0.11,3.36,1.09,0.31,1.31,1.05,0.82,0.57,2.1,2.44,2.54,2.89,3.08,3.73,3.86,4.11,4.91,5.46,6.41
