"ID","PLOT_ID","X_albers","Y_albers","Site","Forest","fpcAcres","fpcStrataHa","fpc04StrataHaPlot","ForestHaSize","ForestHaSmplSize","dbhThreshcm","PlotSizeAcres","PlotSize","Elev_Class","CC_Class","Stratum","DOM_TYPE","Dom_Type_Label","Secondary_Label","STBIOMSha","logSTBIOMSha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","R3ERUCODE","elevation","aspect","slope","NDVI_Amp","R3ERUcodeFull","R3ERUlabel","R3ERUlabelName"
2367,"0312040000540018_0004",-1381065.62,-241150.5006,"fourFri, P1","Tonto",26.76972142,10.8333314825741,270.833287064353,49900,4800,12.7,0.1,"1/10 Acre",67,999,"Ton_67","JUDE2","update","update",22.1158975,3.0962966938113,1.13,1.98,0.26,0.94,0.95,0.64,0.04,0.01,0.17,0.07,0.01,2.74,2.05,2.18,2.35,3,4.04,5.44,12.89,13.25,8.59,14.89,35.3186,40.7986,26.4245,30.2915,38.67,52.0756,70.1216,1.00795792039998,0.717839793150317,0.854415328156068,1.09861228866811,1.39624469197306,1.69377906086785,12.9925775939557,15.0084934347557,9.25295493370758,11.0134135799317,14.1611124009319,17.9975940795327,21.8328120945866,"PPE",1756.0854,213,15,0.028439113,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2373,"0312040000540020_0006",-1380775.87,-240297.4315,"fourFri, P1","Tonto",55.17492188,22.3285184359297,558.212960898242,49900,4800,12.7,0.1,"1/10 Acre",68,999,"Ton_68","QUAR_QUEM","update","update",27.67576,3.32055693982559,5.13,3.96,1.6,0.98,1.51,2.37,1.16,0.47,0.4,0.49,0.2,2.01,2.04,2.14,2.26,2.82,3.93,16.39,22.62,24.04,8.43,36.99,45.4662,74.3499,46.1448,51.1212,63.7884,88.8966,370.7418,0.698134722070984,0.712949807856125,0.815364813284194,1.03673688495002,1.36863942588117,2.79667139275574,15.7918074132457,25.8240033694057,16.1269246537056,18.4435520764885,23.4509883375695,30.9586238134321,63.2607069041348,"PPE",1798.8834,143,17,0.034638859,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2378,"0312040000610024_0005",-1382245.2,-239850.4193,"fourFri, P1","Tonto",65.58467983,26.5412017416834,663.530043542085,49900,4800,12.7,0.1,"1/10 Acre",69,999,"Ton_69","JUDE2_PIPO","update","update",93.4798215,4.53774560016948,4.61,1.86,0.36,3.82,3.73,2.63,0.29,-0.03,0.3,0.11,-0.01,4.04,2.14,2.62,3.14,4.8,10.24,15.08,38.54,47.25,18.84,41.15,155.7016,166.246,82.4756,121.0156,184.992,394.6496,581.1832,1.39624469197306,0.76080582903376,1.14422279992016,1.56861591791385,2.32630161961136,2.71336936257981,53.8112704286417,57.4554690746914,29.3214566509611,44.098346708923,60.4544574763996,89.6556644198219,104.573255233826,"PPE",1780.0204,118,7,0.037592411,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2380,"0312040000650007_0002",-1384952.572,-238244.6604,"fourFri, P1","Tonto",76.76961396,31.0675879950166,776.689699875414,49900,4800,12.7,0.1,"1/10 Acre",70,999,"Ton_70","JUDE2_PIPO","update","update",5.040942,1.61759296938066,0.51,2.98,0.78,0.38,0.55,0.28,0.05,0.01,0.1,0.17,0.06,2.04,2.02,2.06,2.1,2.32,2.75,3.45,4.99,4.99,8.47,18.63,10.1796,38.0052,10.0798,10.479,11.5768,13.7225,17.2155,0.712949807856125,0.703097511413113,0.741937344729377,0.841567185678219,1.01160091167848,1.23837423104327,3.55761954120206,13.2822549203596,3.50845658195144,3.70226735019959,4.19942025653431,5.04788854927561,6.17948741290591,"PPE",1744.1904,345,2,0.065411524,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2383,"0312040000650007_0005",-1384782.732,-237853.626,"fourFri, P1","Tonto",76.76961396,31.0675879950166,776.689699875414,49900,4800,12.7,0.1,"1/10 Acre",70,999,"Ton_70","JUDE2_PIPO","update","update",8.3274385,2.11955590588881,0.42,2.62,0.63,0.32,0.39,0.23,0.03,0.01,0.09,0.15,0.04,2.13,2.02,2.07,2.11,2.28,2.68,3.2,3.23,3.23,7.35,14.69,6.8799,31.2897,6.5246,6.8153,7.3644,8.6564,10.336,0.756121979721334,0.703097511413113,0.746687947487975,0.824175442966349,0.985816794522765,1.16315080980568,2.44227399449991,11.1074318821064,2.27100496186436,2.41180207038616,2.66208668078131,3.18418824630853,3.75697711567235,"PPE",1739.6067,185,5,0.057691672,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2384,"0312040000650007_0006",-1384638.619,-237675.0551,"fourFri, P1","Tonto",76.76961396,31.0675879950166,776.689699875414,49900,4800,12.7,0.1,"1/10 Acre",70,999,"Ton_70","NVG","update","update",4.1760745,1.42937169045952,0.4,3.62,0.88,0.28,0.34,0.22,0.03,0.01,0.08,0.16,0.08,2.14,2.02,2.05,2.09,2.28,2.61,3.13,0.93,0.93,3.45,6.34,1.9902,13.5676,1.8786,1.9437,2.1204,2.4273,2.9109,0.76080582903376,0.703097511413113,0.73716406597672,0.824175442966349,0.959350221334602,1.14103300455206,0.707549421001397,4.82350895607404,0.653880685614195,0.685562581358349,0.766483161958705,0.89219570584118,1.06116069423342,"PPE",1753.007,141,3,0.060793887,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2386,"0312040000650012_0002",-1384927.803,-238475.9093,"fourFri, P1","Tonto",33.44779247,13.5358533435144,338.396333587861,49900,4800,12.7,0.1,"1/10 Acre",71,999,"Ton_71","QUAR","update","update",3.7807065,1.32991089692888,0.46,12.15,2.69,0.14,0.12,0.21,0.08,0.05,0.08,0.41,0.25,2.13,2.02,2.04,2.09,2.16,2.34,2.81,0.11,0.11,0.42,1.07,0.2343,2.2791,0.2222,0.2299,0.2376,0.2574,0.3091,0.756121979721334,0.703097511413113,0.73716406597672,0.770108221696074,0.85015092936961,1.03318448334565,0.0831734177693467,0.809050518301827,0.0773407262554425,0.0810880472574391,0.0847119043865681,0.0935166022306571,0.113650293168022,"PPE",1737.0066,116,4,0.034852178,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2398,"0312040000720009_0003",-1385981.595,-231912.2697,"fourFri, P1","Tonto",32.72689484,13.2441161652202,331.102904130506,49900,4800,12.7,0.05,"1/20 Acre",73,999,"Ton_073","PSME","update","update",133.0660425,4.89084556512694,4.3,2.3,0.11,3.31,3.34,2.46,0.05,0.19,0.23,0.02,0.07,11.17,2.48,3.54,4.73,7.83,11.56,16.29,62.25,86.67,32.98,39.78,695.3325,444.3426,154.38,294.4425,487.4175,719.61,1014.0525,2.41323161308111,0.908258560176891,1.55392520250384,2.05796251000271,2.44755086324423,2.79055142261395,150.223667914299,95.9983535683665,56.5390953710114,96.7318438558641,128.108166247669,152.360041236953,173.711826057719,"PPE",1922.916,58,22,0.016530713,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2417,"0312040000720042_0003",-1386816.114,-232142.3423,"fourFri, P1","Tonto",23.48173462,9.50272925642932,237.568231410733,49900,4800,12.7,0.1,"1/10 Acre",78,999,"Ton_78","TEDX","update","update",94.39411,4.54747867713707,3.63,3.34,0.97,2.05,2.02,1.98,0.44,0.22,0.29,0.22,0.11,5.91,2.09,2.4,2.77,4.44,6.67,12.28,31.5,36.82,13.89,21.47,186.165,126.8877,65.835,87.255,139.86,210.105,386.82,1.77664583141801,0.73716406597672,1.01884732019925,1.49065437644413,1.89761985992753,2.507971922719,55.9643436896672,38.1445860005446,23.2206680782667,32.0936905862763,46.9556128579902,59.7750255877173,79.0011155656484,"PPE",1921.2205,109,19,0.044807342,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
2419,"0312040000730005_0001",-1387408.999,-233680.6762,"fourFri, P1","Tonto",38.12632875,15.4291914765225,385.729786913062,49900,4800,12.7,0.1,"1/10 Acre",79,999,"Ton_79","QUERC","update","update",82.0141495,4.40689178725642,4.03,3.84,1.29,1.56,1.56,2.09,0.61,0.39,0.29,0.29,0.18,6.08,2.07,2.61,3.16,4.9,6.56,14.07,25.73,30.22,8.57,16.45,156.4384,100.016,53.2611,81.3068,126.077,168.7888,362.0211,1.80500469597808,0.727548607277278,1.15057202759882,1.58923520511658,1.880990602956,2.6440448711263,46.4427708275159,29.6923272488393,18.7198256652444,29.6042182701177,40.8910218276496,48.3978882140578,68.0312745340796,"PPE",1777.3159,107,13,0.028004801,"Ponderosa pine, evergreen oak","G","G. Ponderosa pine"
