"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum","lnBMAEstimates","lnBMAResidual","lnBMASqResidual","BMAEstimates","BMAResidual","BMASqResidual","MPMEstimates","MPMResidual","MPMSqResidual","lnMPMEstimates","lnMPMResidual","lnMPMSqResidual"
1810,94.789478,4.55165841153978,129.595564664144,5.33,2.13,-0.27,4.54,4.18,3.05,-0.19,0.13,0.23,-0.06,0.04,15.17,2.26,2.84,5.37,9.69,15.14,20.02,37.31,44.15,21.21,18.64,565.9927,282.7688,84.3206,200.3547,361.5339,564.8734,746.9462,2.71931979336044,0.815364813284194,1.68082790852077,2.27109442590267,2.7173402480093,2.99673177388707,3.61926138723307,3.05447276857659,3.78759292704997,9.84192912764805,7.95485286602523,2.95101838522798,6.08335554789295,8.2196843624298,9.83476463559439,10.8459555971239,2076.7888,299,15,0.038368039,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,86.08739996,"Coco295",89.3335941042498,5.45588389575023,29.7666690839067,108.241727392002,-13.4522493920024,180.96301370463,108.822406733357,-14.032928733357,196.923088835476,89.8187033774895,-14.032928733357,196.923088835477
1811,70.9438455,4.26188865565751,93.8908355560112,3.05,2.44,0.66,2.31,2.7,1.71,0.29,0.07,0.27,0.17,0.04,3.03,2.23,2.56,2.84,3.87,6.53,11.32,45.66,54.5,23.14,54.02,138.3498,163.6806,101.8218,129.6744,176.7042,298.1598,516.8712,1.10856261952128,0.802001585472027,1.04380405217311,1.35325450704169,1.87640694328834,2.42657107277504,3.82122264110165,3.14156272176553,3.9982007016692,4.23606458079366,4.42244910662152,3.06462661660513,3.98860767703755,5.17108676148056,7.17016869561374,9.27246832353029,2083.4336,12,4,0.043351706,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,86.08739996,"Coco295",85.7133921090818,-14.7695466090818,218.139507037841,88.4682778300214,-17.5244323300214,307.105728489498,88.4373879125243,-17.4935424125243,306.024026138788,87.099434843021,-17.4935424125243,306.024026138786
1817,38.0294595,3.63836110937533,39.63926752456,1.99,2.42,0.22,1.44,1.5,1.13,0.05,0.09,0.19,0.04,0.08,6.07,2.16,2.72,3.22,4.59,6.31,8.58,27.15,29.98,14.74,14.73,164.8005,89.4111,58.644,87.423,124.6185,171.3165,232.947,1.80335860507141,0.770108221696074,1.16938135955632,1.52388002407245,1.84213567655312,2.14943391349987,3.30137704637994,2.69056488676119,3.40053049267445,5.9535667051745,4.85082948038935,2.5424176063359,3.8605687789038,5.03090253290972,6.08158443889007,7.09609178473909,2199.472,96,3,0.037524967,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.2,46523,"ASP1_11",40.632672492822,-2.60321299282197,6.7767178859971,48.877290277058,-10.847830777058,117.675432567686,49.2728415879918,-11.2433820879918,126.413640776576,40.7687133505573,-11.2433820879918,126.413640776575
1822,41.464219,3.7248308625636,46.451063982664,0.92,3.36,0.93,0.6,0.62,0.5,0.1,0.04,0.15,0.2,0.09,2.43,2.04,2.16,2.28,2.61,3.35,4.67,12.3,12.49,9.89,19.16,29.889,46.5588,25.092,28.044,32.103,41.205,57.441,0.887891257352457,0.712949807856125,0.824175442966349,0.959350221334602,1.20896034583698,1.54115907168081,2.50959926237837,2.29152414563462,2.52492832413749,2.22825124452393,2.62178730003443,1.78921831190853,2.06835008373872,2.40758460782384,3.03400599215717,3.86769166949789,2126.318,131,9,0.033377389,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,46523,"ASP1_11",19.1143202879938,22.3498987120062,499.517972436937,30.7504325454183,10.7137864545817,114.785220194379,30.8570072354695,10.6072117645305,112.512941417594,19.226555964034,10.6072117645305,112.512941417594
1827,49.1491845,3.89486025439042,79.2183589324896,4.16,3.33,-1,2.11,2.1,2.25,-0.53,0.29,0.15,-0.23,0.12,17.1,2.75,5.35,7.98,13.16,16.42,18.5,25.58,27.86,15.84,8.25,437.418,141.075,70.345,204.1284,336.6328,420.0236,473.23,2.83907846350861,1.01160091167848,2.07693841146172,2.57718192589717,2.79850010402428,2.91777073208428,3.2418107961507,2.76253838638628,3.32719196835166,9.20375521412116,5.99106085051559,3.27941875687518,6.73304136521667,8.35473619101789,9.07220785025476,9.45886065996334,2302.8918,4,7,0.064028988,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.2,23243,"ASP1_21",57.8145172622873,-8.66533276228726,75.0879918811689,53.6902191081401,-4.54103460814009,20.620995312326,53.2611005187438,-4.1119160187438,16.9078533452019,57.5451063545517,-4.11191601874381,16.9078533452019
1831,75.7871035,4.3279281396507,122.186205373454,7.36,2.23,-0.62,4.53,8.59,4.12,-0.7,0.18,0.24,-0.17,0.04,11.87,2.21,2.94,3.84,13.26,20.73,24.52,28.69,31.94,17.43,26.25,340.5503,311.5875,63.4049,110.1696,380.4294,594.7437,703.4788,2.47401420862158,0.792992515529661,1.34547236659964,2.58475198475772,3.03158192644769,3.19948911106801,3.35654862999327,2.85819285953193,3.46385914278687,8.30414900253264,8.08425208590858,2.66171794159601,4.51614342880381,8.67584573331091,10.1756521619304,10.7392407924337,2188.7388,268,1,0.028785832,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.2,15731,"ASP1_31",92.4963429196618,-16.7092394196618,279.198681983579,96.2520156308935,-20.4649121308935,418.81262852519,96.2580544228988,-20.4709509228988,419.05983168773,92.4341841834243,-20.4709509228988,419.059831687731
1838,83.5462005,4.42539977824433,127.13953943888,4.41,2.06,-0.02,3.49,3.48,2.54,-0.03,0.12,0.25,-0.01,0.04,10.19,2.23,2.77,3.67,7.35,11.38,15.8,41.39,51.47,23.18,27.96,421.7641,284.9124,92.2997,151.9013,304.2165,471.0182,653.962,2.32140684723463,0.802001585472027,1.30019166206648,1.99470031322475,2.43185742869818,2.76000994003292,3.72303930576064,3.14328983791161,3.94099911366466,8.64268893691643,7.7320836997699,2.98588342599471,4.84066466289576,7.42634766934879,9.05390079304935,10.2756254910326,2326.8857,227,4,0.019744889,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,33778,"ASP1_22",87.6989702005716,-4.15276970057157,17.2454961859853,100.720958847576,-17.1747583475759,294.972324297628,101.359959862483,-17.8137593624832,317.330022624459,88.1123733629391,-17.813759362483,317.330022624458
1839,61.1090665,4.11266024305786,89.5518576580448,3.57,2.57,-0.13,2.37,2.81,2.03,-0.04,0.22,0.2,-0.02,0.11,8.79,2.22,3.61,5.08,8.38,11.03,14.81,31.88,36.39,15.64,24.36,280.2252,214.1244,70.7736,161.9504,267.1544,351.6364,472.1428,2.17361471169709,0.797507195884188,1.62531126159039,2.12584791449399,2.40061883326541,2.69530262827971,3.46197885392201,2.74983173511717,3.59429401162407,7.52500816846911,6.94022666736274,2.7609530480017,5.62679321866724,7.35964052663241,8.31089163709179,9.33108070402477,2280.9487,346,5,0.02611282,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,23243,"ASP1_21",60.2344090031203,0.874657496879657,0.765025736847786,66.8635183140887,-5.75445181408871,33.1137156806689,67.3663119275464,-6.25724542754639,39.1531203405503,60.2470863866861,-6.25724542754641,39.1531203405502
1841,83.669753,4.42687753822953,132.2475121296,3.36,2.86,-0.27,2.11,2.18,1.89,-0.1,0.25,0.15,-0.05,0.13,11.59,3.57,5.8,7.27,10.41,12.86,16.07,38.19,46.1,20.22,26.6,442.6221,308.294,136.3383,277.6413,397.5579,491.1234,613.7133,2.45014265735166,1.27256559579155,1.98375629154543,2.34276688262688,2.55412171880947,2.77695417974942,3.64257370123742,3.00667221359233,3.8308129500026,8.92482520794914,8.03870052478483,4.63541397232983,7.22597849724766,8.53370103478665,9.30357660269472,10.1152602646966,2306.9382,1,2,0.032219679,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,33778,"ASP1_22",79.1383498188938,4.53140318110621,20.5336147897395,89.7049577096834,-6.03520470968341,36.4236958877848,90.5550881172768,-6.88533511727675,47.4078396772045,80.2127170043254,-6.8853351172768,47.4078396772044
1845,183.2777785,5.211002917273,310.682292939891,5.21,2.69,0.35,3.83,3.79,2.96,0.19,0.24,0.24,0.06,0.08,9.24,2.59,3.81,5.17,8.75,12.87,18.91,43.8,53.06,20.39,36.35,404.712,335.874,113.442,226.446,383.25,563.706,828.258,2.22354188565359,0.951657875711446,1.64287268852034,2.16905370036952,2.55489902160804,2.93969088267037,3.7796338173824,3.01504458458636,3.97142334870959,8.40417410538255,7.9896178158362,3.59691828961728,6.20945717118541,8.19822871763508,9.65658274206694,11.1109550727916,2337.0576,63,3,0.044111123,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Sitgreaves",0.1,27843,"ASP1_32",102.411979057615,80.8657994423849,6539.27751945601,116.791416645227,66.4863618547726,4420.43631268376,117.426844250483,65.8509342495169,4336.3455415342,102.758466483844,65.850934249517,4336.3455415342
1846,199.8832345,5.2977333685544,245.54234640977,4.44,2.81,-0.37,2.77,2.87,2.49,-0.19,0.34,0.17,-0.07,0.13,14.69,3.6,5.99,8.23,12.56,15.49,19.92,39.07,45.48,23.03,25.14,573.9383,369.3066,140.652,321.5461,490.7192,605.1943,778.2744,2.68716699018579,1.28093384546206,2.10778601468898,2.53051716104005,2.74019465442878,2.99172425215645,3.66535490906698,3.13679771383259,3.81727266888234,9.84942071896021,8.66466301910495,4.69507715865442,7.72578381620297,9.27524349869639,10.0437859284096,10.9657311742164,2333.564,132,2,0.051822864,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Sitgreaves",0.1,27843,"ASP1_32",96.1597861405283,103.723448359472,10758.55373958,109.500514557492,90.3827199425083,8169.03606420588,109.614504711049,90.2687297889505,8148.44357771057,95.5003815620334,90.268729788951,8148.44357771056
1850,115.64514,4.75052636444814,183.139013741758,2.46,3.17,-0.39,1.56,1.57,1.38,-0.1,0.19,0.13,-0.07,0.13,10.28,3.55,5.71,6.78,8.99,10.88,13.04,51.8,69.5,27.95,35.16,532.504,361.4448,183.89,351.204,465.682,563.584,675.472,2.33020026002702,1.26694760348732,1.9139771019523,2.19611284848353,2.3869262414278,2.56802155649851,3.94739014926544,3.33041719960111,4.24132675257075,9.19820955224642,8.29530104715066,5.00113648964132,7.55521435816614,8.66891422477914,9.42212913243526,10.1369829952235,2196.4314,50,3,0.030308807,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,15228,"ASP1_13",116.978981661745,-1.33384166174537,1.77913357860764,120.912889522042,-5.26774952204192,27.7491850269729,122.428195545136,-6.78305554513621,46.009842528403,118.854374176744,-6.78305554513601,46.0098425284031
1852,96.321529,4.56769185560395,148.011555519906,2.1,2.94,-0.46,1.4,1.44,1.18,-0.09,0.14,0.15,-0.08,0.12,8.74,2.42,3.75,5.05,6.91,8.53,10.49,56.3,79.88,30.87,29.67,492.062,259.3158,136.246,284.315,389.033,480.239,590.587,2.16791018966744,0.883767540168595,1.61938824328727,1.93296963777958,2.14358936150359,2.35042242240821,4.03069453514564,3.42978483851407,4.38052550854761,8.73818375417912,7.34951132028775,3.56219699449667,6.5272593424971,7.7912101556006,8.64015392500885,9.47383481328454,2222.8652,83,3,0.030381529,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,15228,"ASP1_13",129.425885902153,-33.1043569021532,1095.89844590514,120.100940931157,-23.7794119311565,565.46043179163,122.076212922884,-25.7546839228837,663.303743967643,131.707644861637,-25.754683922884,663.303743967644
1857,126.122392,4.83725280056107,210.12660260592,3.54,2.68,-0.64,2.26,2.24,1.98,-0.3,0.2,0.18,-0.15,0.1,11.72,2.54,3.8,5.15,9.74,12.34,14.96,52.64,75.5,31.07,37.66,616.9408,441.3752,133.7056,271.096,512.7136,649.5776,787.4944,2.46129678414887,0.932164081030445,1.63899671467564,2.27624111765444,2.51284601847724,2.70537997254633,3.96347628701706,3.43624272340496,4.32413265625498,9.75529143928538,8.93105787619088,3.69461023077322,6.49612461311579,9.0218276933566,9.95960560715978,10.7227093685583,2365.5522,179,2,0.025858893,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,32671,"ASP1_23",128.937649121394,-2.81525712139434,7.92567265956154,138.164597567987,-12.0422055679866,145.014714941648,139.258324104208,-13.1359321042084,172.552712246373,129.506039562457,-13.135932104208,172.552712246373
1866,122.1440015,4.80520068884341,211.10621380688,7.08,2.29,0.83,3.25,3.01,3.83,0.94,0.22,0.34,0.24,0.05,6.12,2.31,3.19,4.06,6.52,9.75,23.54,59.74,83.11,19.3,64.5,365.6088,394.74,137.9994,242.5444,389.5048,582.465,1406.2796,1.81156209652423,0.837247524533702,1.40118297361364,1.87487437593856,2.27726728500976,3.15870110183213,4.09000181278796,2.96010509591084,4.42016503156493,7.40929225876208,7.54817278834488,3.42434389309508,5.73084090212742,7.66823959633842,9.31402732389263,12.9190932325488,2263.4897,1,3,0.030507772,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,32455,"ASP1_33",145.301443150495,-23.1574416504951,536.267103796083,149.569111003528,-27.4251095035284,752.136631280522,145.090807102992,-22.946805602992,526.555887381507,150.530474217047,-22.946805602992,526.555887381505
1869,121.674502,4.80134946284079,209.764846183851,6.91,2.28,0.46,4.41,4.69,3.91,0.46,0.28,0.26,0.12,0.07,9.4,3.07,5.05,6.59,10.33,15.3,26,56.6,81.89,24.24,63.23,532.04,594.362,173.762,372.994,584.678,865.98,1471.6,2.24070968927596,1.12167756159911,1.88555334851442,2.33505228313155,2.72785282839839,3.25809653802148,4.03600898520914,3.18800416120111,4.4053768832821,9.04352443916294,9.29172759793325,4.52710071712147,7.61011025669536,9.42429199565204,11.0096385257441,13.1497069021335,2141.7622,324,15,0.023237031,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,32455,"ASP1_33",158.752601090086,-37.0780990900864,1374.78543213426,184.225041325357,-62.5505393253568,3912.56996989301,182.568132473803,-60.8936304738032,3708.03423228009,162.4441940104,-60.893630473803,3708.03423228009
1873,141.492323,4.95224546119451,232.86757691392,2.87,4.01,-0.86,1.75,1.66,1.57,-0.22,0.25,0.12,-0.14,0.16,13.43,4.06,7.02,9.11,11.78,13.73,16.09,54.31,79.88,30.1,36.39,729.3833,488.7177,220.4986,494.7641,639.7718,745.6763,873.8479,2.59749101053515,1.40118297361364,2.20937271127187,2.46640317822344,2.61958321977988,2.77819796100429,3.99470837204675,3.40452517175483,4.38052550854761,10.3762190861009,9.33614638441383,5.59731735546378,8.82579966668936,9.8525614248919,10.4644710193279,11.0980906540271,2329.6392,0,0,0.014979785,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,32671,"ASP1_23",142.527048800954,-1.03472580095442,1.07065748316076,153.836952388094,-12.3446293880937,152.389874729386,155.392928549337,-13.9006055493368,193.226834638254,145.444106644548,-13.900605549337,193.226834638253
1877,72.5253175,4.28393570779864,108.59689884928,3.49,2.91,-0.26,2.34,2.39,1.96,-0.09,0.25,0.17,-0.04,0.13,10.89,2.34,4.35,6.71,9.26,11.89,15.37,41.25,52.32,22.64,29.46,449.2125,320.8194,96.525,276.7875,381.975,490.4625,634.0125,2.38784493694487,0.85015092936961,1.90359895098359,2.22570404865809,2.47569771070269,2.7324175575505,3.71965111278069,3.11971825333498,3.95737870714894,8.88195007685472,8.07815920205402,3.16226485046121,7.08072395631427,8.27884254131154,9.20873174452387,10.1636400085242,2133.624,26,10,0.032403419,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Sitgreaves",0.1,33778,"ASP1_22",85.0843811761965,-12.5590636761965,157.730080422758,97.7711343857838,-25.2458168857838,637.351270230527,98.6824389359735,-26.1571214359735,684.195001816266,85.1642565612179,-26.1571214359735,684.195001816264
1879,111.2713815,4.71197209583802,177.79943297424,2.54,3.47,-0.77,1.46,1.44,1.39,-0.21,0.22,0.14,-0.15,0.15,10.26,2.58,3.89,5.95,8.64,10.44,12.27,51.95,68.91,30.52,30.94,533.007,317.4444,134.031,309.1025,448.848,542.358,637.4265,2.32825283974262,0.947789398933526,1.78339121955754,2.15640258281596,2.34564458245449,2.50715725872282,3.95028171754524,3.41838220641626,4.23280130536912,9.19725462665807,7.99067979809689,3.7440351346903,7.04489772984885,8.51839769856523,9.26595690992901,9.90397748214359,2253.1487,156,6,0.049921137,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,15228,"ASP1_13",112.644938785388,-1.3735572853884,1.88665961624355,117.60936417057,-6.33798267057001,40.1700243324458,119.395682097176,-8.12430059717597,66.0042601932739,113.359371168492,-8.124300597176,66.0042601932738
1882,211.5960115,5.35467885056264,381.41861831664,7.61,2.4,-0.8,4.13,3.82,4.18,-0.95,0.24,0.22,-0.22,0.05,22.13,2.18,3.22,4.97,16.37,22.32,26.39,51.31,66.07,33.77,28.65,1135.4903,634.0245,111.8558,255.0107,839.9447,1145.2392,1354.0709,3.09693415406296,0.779324876800998,1.60341984010854,2.79545039138304,3.10548313751311,3.27298515051523,3.93788566495387,3.51957283439748,4.19071478604179,12.1953726105906,10.3906892902465,3.06889226069659,6.31408400326604,11.008164023317,12.2290375299689,12.8886413058208,2311.339,0,0,0.032376653,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,27843,"ASP1_32",198.265722190295,13.3302893097049,177.696613080434,219.218416222576,-7.6224047225756,58.1010537547427,219.033298461871,-7.43728696187111,55.313237353218,199.322342498976,-7.437286961871,55.313237353218
1891,73.884395,4.30250164192118,127.06956721024,2.8,3.32,-0.58,1.82,1.86,1.56,-0.15,0.2,0.11,-0.09,0.13,13.23,5.73,7.98,9.3,12.11,14.28,16.71,40.35,50.02,21.28,27.11,533.8305,358.6653,231.2055,375.255,488.6385,576.198,674.2485,2.58248697812686,1.74571553072665,2.23001440015921,2.494031557565,2.65885995691144,2.8160073426073,3.69759139471596,3.05776766447344,3.91242292544947,9.54898162728791,8.52195565760221,6.45494272403686,8.24568205612136,9.22190962540238,9.83137769643058,10.4124445174817,2332.232,344,6,0.02491218,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,33778,"ASP1_22",88.6054604784764,-14.7210654784764,216.709768821589,102.538738661845,-28.6543436618448,821.071410691107,103.262071288779,-29.3776762887788,863.047864128278,88.8682397886562,-29.377676288779,863.047864128276
1893,95.6543455,4.56074112611409,124.97040035104,4.29,1.9,-0.14,3.58,3.69,2.47,-0.1,0.04,0.24,-0.04,0.01,13.77,2.28,3.14,3.78,7.49,11.86,15.7,39.15,44.92,20.74,12.47,539.0955,171.7119,89.262,147.987,293.2335,464.319,614.655,2.62249231274056,0.824175442966349,1.3297240096315,2.01356879752913,2.47317139356958,2.75366071235426,3.66740042243681,3.03206420280138,3.80488312987024,9.61772941558204,6.61740240733237,3.02258136769684,4.87663039464692,7.38456305866391,9.07010981353571,10.0987764597357,2267.7065,263,17,0.02661641,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,33778,"ASP1_22",77.4247728716416,18.2295726283584,332.317318212593,94.0630210113515,1.59132448864847,2.53231362817231,94.8226308627439,0.831714637256141,0.691749237826114,77.1914756276397,0.831714637256098,0.691749237826114
1896,43.1198225,3.76398281017297,49.4752637044848,2.16,2.57,0.47,1.54,1.55,1.22,0.12,0.09,0.21,0.1,0.08,4.61,2.11,2.44,2.88,4.19,6.01,8.68,39.71,44.57,20.97,31.89,183.0631,147.0129,83.7881,114.3648,166.3849,238.6571,344.6828,1.52822785700856,0.746687947487975,1.05779029414785,1.43270073393405,1.79342474854712,2.16102152867226,3.68160304514316,3.04309284491383,3.79706098695846,5.62632833203531,5.29117181860904,2.74900862124343,3.89436396805762,5.27463538483043,6.60267801548617,7.95602344057972,2212.3704,63,6,0.044537681,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,26671,"ASP1_12",64.1188155982365,-20.9989930982365,440.957711139783,71.1432268781684,-28.0234043781684,785.311192942348,72.2245122989547,-29.1046897989548,847.082968293381,64.7277335408592,-29.1046897989547,847.082968293384
1898,94.5670835,4.54930946096215,136.790808935195,3.5,2.18,-0.25,2.55,2.44,2,-0.14,0.12,0.21,-0.07,0.06,10.59,2.39,3.28,4.2,7.52,10.86,13.67,50.43,59.8,28.98,26.97,534.0537,285.6123,120.5277,211.806,379.2336,547.6698,689.3781,2.35991015961332,0.871293365943419,1.43508452528932,2.01756613796175,2.38508631450579,2.61520365073586,3.92058623608863,3.36660593689254,4.09100566095659,9.25223129018569,7.77525532429753,3.41598077811311,5.62637263747311,7.91004203089133,9.35093657653476,10.2531314376438,2165.2534,162,1,0.033582138,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,32671,"ASP1_23",116.067337137063,-21.5002536370628,462.260906458032,115.220553246684,-20.6534697466842,426.565812577199,115.908153675768,-21.3410701757676,455.441276247035,116.081129434441,-21.341070175768,455.441276247037
1901,82.53307,4.41319906150719,156.28297266744,4.7,3.26,-0.21,3.32,3.3,2.64,-0.02,0.31,0.13,-0.01,0.11,19.68,8.21,12.82,13.97,17.91,21.23,26.03,24.24,27.23,11.5,14.36,477.0432,282.6048,199.0104,338.6328,434.1384,514.6152,630.9672,2.97960289162411,2.10535292346434,2.63691217326887,2.88535921607262,3.05541527571516,3.25924971900647,3.18800416120111,2.4423470353692,3.30431930668567,9.49898641722453,7.9389926855403,6.71187388080124,8.40648698110303,9.1985371873995,9.74067661317739,10.3905016665862,2231.546,242,3,0.051044115,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.2,15731,"ASP1_31",89.5237651018232,-6.99069510182316,48.8698180066544,77.9151056534252,4.61796434657478,21.3255947062358,77.114666622724,5.41840337727599,29.3590951588759,91.4371930890892,5.41840337727599,29.3590951588758
1902,49.075053,3.89335082014156,73.470840072,2.82,2.75,-0.32,2.04,2.01,1.6,-0.1,0.15,0.14,-0.06,0.09,11.11,3.65,6.09,6.93,9.24,11.71,14.2,24.01,26.33,12.98,12.92,266.7511,143.5412,87.6365,166.3893,221.8524,281.1571,340.942,2.40784560365154,1.2947271675944,1.93585981320181,2.22354188565359,2.46044317760963,2.65324196460721,3.17847041023316,2.56340971127594,3.27070897350822,7.65326600361642,6.16113874228965,4.11525199152379,6.15307313462146,7.06746208946399,7.82044583609225,8.43325107569293,2243.0288,124,4,0.037747478,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.2,23243,"ASP1_21",45.4523943361616,3.62265866383844,13.1236557946837,42.3455639961645,6.72948900383551,45.2860222527431,42.4042277647394,6.67082523526057,44.4999093193893,45.6517690721337,6.67082523526059,44.4999093193892
1909,51.842629,3.94821276449269,59.833252710064,1.82,2.55,0.49,1.48,2.31,1.03,0.11,0.03,0.22,0.1,0.03,2.13,2.03,2.17,2.34,3.2,5.12,6.94,22.34,23.76,14.37,30.49,47.5842,64.9437,45.3502,52.2756,71.488,114.3808,155.0396,0.756121979721334,0.708035793053696,0.85015092936961,1.16315080980568,1.63315443905142,1.93730177451871,3.10637879364105,2.66514270009093,3.16800349449444,2.34880128321224,2.58397031666468,2.19942737268083,2.64089081838799,3.61318700938679,5.07319631621007,6.01799314924811,2072.7073,236,6,0.041251654,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,46523,"ASP1_11",32.2922753871066,19.5503536128934,382.216326389175,44.2086138232983,7.63401517670169,58.2781877181117,43.6913295510692,8.15129944893081,66.4436827061398,32.0405529332664,8.1512994489308,66.4436827061397
1912,53.3993905,3.97779933204333,67.4406334078048,2.19,2.23,0.75,1.16,0.95,1.2,0.28,0.03,0.25,0.23,0.02,3.33,2.03,2.18,2.4,3.06,4.35,8.19,21.72,23.34,11.12,20.06,72.3276,66.7998,44.0916,52.128,66.4632,94.482,177.8868,1.20297230399235,0.708035793053696,0.8754687373539,1.11841491596429,1.47017584510059,2.10291389786498,3.07823349506573,2.40874528882244,3.15016862685841,3.70302963978566,3.60738646960055,2.17949949388332,2.69489719120568,3.4427422557024,4.52554453002522,6.47325999764722,2096.65,217,2,0.033566701,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Sitgreaves",0.1,46523,"ASP1_11",32.3686835769821,21.0307069230179,442.290633681873,44.5607976819827,8.83859281801726,78.1207230027063,43.56844629636,9.83094420364002,96.6474639350834,32.2699181694027,9.83094420364,96.6474639350833
1914,45.2943465,3.81318222337615,54.1081249627392,1.73,2.4,0.67,1.16,0.93,0.97,0.17,0.04,0.22,0.18,0.05,2.95,2.03,2.2,2.39,3.14,4.51,7.22,21.61,22.87,12.48,23.51,63.7495,69.3545,43.8683,51.6479,67.8554,97.4611,156.0242,1.08180517035173,0.708035793053696,0.871293365943419,1.14422279992016,1.50629715351459,1.97685495290473,3.07315617051879,2.52412736294128,3.12982600803469,3.32455623456555,3.415719623111,2.17590456637113,2.67762058388111,3.51637535802294,4.62908639195825,6.07518399673983,1976.6971,38,0,0.031858275,"B","Pinyon-juniper woodland","B. Pinyon-juniper woodland","fourFri, P1","Sitgreaves",0.1,46523,"ASP1_11",34.7958567312937,10.4984897687063,110.21828742363,43.562128195719,1.73221830428096,3.00058025368601,42.5247644530814,2.76958204691861,7.67058471461386,32.4949233804989,2.7695820469186,7.67058471461388
2018,76.4295765,4.33636974822152,131.020898961541,5.22,2.61,-0.49,3.5,3.5,2.95,-0.31,0.29,0.2,-0.1,0.1,16.02,2.39,4.18,6.33,12.44,16.26,21.17,47.05,63.91,26.26,28.58,753.741,457.8516,112.4495,297.8265,585.302,765.033,996.0485,2.77383794164021,0.871293365943419,1.84530023615608,2.52091708731103,2.78870810411966,3.05258508514677,3.85121086603139,3.26804686887465,4.15747584366219,10.6826348214549,9.29986636229455,3.35553447842236,7.1066403205746,9.70858327901645,10.7399029527754,11.7561488494026,1968.2635,169,13,0.022264901,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,104.6691578,"Ton_1",131.997256830049,-55.5676803300491,3087.76709726252,151.691616695065,-75.2620401950654,5664.37469432363,151.438968898441,-75.0093923984413,5626.40894798335,131.77924853818,-75.009392398441,5626.40894798334
