"STBIOMSha","Elev_ave","Elev_mode","Elev_stddev","Elev_variance","Elev_CV","Elev_IQ","Elev_skewness","Elev_kurtosis","Elev_AAD","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_P01","Elev_P05","Elev_P10","Elev_P20","Elev_P25","Elev_P30","Elev_P40","Elev_P50","Elev_P60","Elev_P70","Elev_P75","Elev_P80","Elev_P90","Elev_P95","Elev_P99","Pct_first_returns_above_ht","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","First_returns_above_ht","All_returns_above_ht","Pct_first_returns_above_mean","Pct_first_returns_above_mode","pct_all_returns_above_mean","pct_all_returns_above_mode","All_returns_above_mean_div_Total_first_returns_x_100","All_returns_above_mode_div_Total_first_returns_x_100","First_returns_above_mean","First_returns_above_mode","All_returns_above_mean","All_returns_above_mode","Total_first_returns","Total_all_returns"
162.298564,14.79,16.26,5.42,29.38,0.36,5.49,-0.95,3.12,4.19,2.63,2.64,2.93,-0.63,0.43,0.19,-0.21,0.14,2.14,3.07,4.15,11.19,12.82,13.69,15.07,16.19,17.01,17.87,18.3,18.98,20.64,21.68,23.14,53.79,49.54,59.58,1319,1461,38,30.54,32.11,25.66,38.62,30.87,932,749,947,757,2452,2949
78.3075745,11.83,15.33,4.81,23.15,0.4,7.39,-0.22,2.15,4.04,3.37,3.69,2.75,-0.18,0.15,0.23,-0.06,0.05,2.45,3.37,4.65,7,8.02,9.22,11.05,12.55,13.78,14.93,15.42,16,18,19.02,20.88,45.83,42.1,48.79,1220,1299,26.55,13.11,23.3,11.37,27,13.18,707,349,719,351,2662,3085
11.613935,4.07,2.01,2.53,6.41,0.62,2.69,1.5,4.29,2,0.62,0.79,1.25,0.54,0.18,0.3,0.43,0.14,2.02,2.09,2.15,2.28,2.35,2.42,2.59,2.8,3.21,4.4,5.04,5.95,8.16,10.1,11.63,15.57,15.33,16,806,828,11.84,35.74,11.66,34.78,12.17,36.3,613,1850,630,1879,5175,5401
128.8652575,14.84,16.6,3.58,12.88,0.24,3.45,-1.23,4.28,2.65,1.69,1.75,1.89,-0.45,0.35,0.12,-0.24,0.18,3.77,7.25,9.68,12.77,13.75,14.29,14.97,15.6,16.23,16.87,17.2,17.59,18.54,19.21,20.15,48.35,44.94,52.19,1575,1700,32.42,18.39,28,15.83,32.51,18.39,1056,599,1059,599,3257,3782
53.8936005,4.96,2.59,2.43,5.9,0.48,4.01,0.7,2.52,2.08,1.7,1.68,1.35,0.26,0.02,0.27,0.19,0.01,2.03,2.18,2.35,2.68,2.86,3.04,3.58,4.28,5.03,6.43,6.87,7.45,8.67,9.27,10.51,31.94,30.05,33.22,799,831,18.67,37.58,17.17,35.37,18.99,39.1,467,940,475,978,2501,2765
126.418918,13.18,13.99,5.02,25.23,0.38,5.84,-1.04,3.02,3.94,2.72,2.92,2.68,-0.69,0.29,0.2,-0.25,0.1,2.09,2.46,3.04,10.2,11.1,12.15,13.71,14.48,15.55,16.56,16.95,17.3,18.2,18.67,19.6,54.48,48.91,58.84,1173,1267,41.47,36.36,35.05,30.57,42.17,36.78,893,783,908,792,2153,2590
91.478271,9.82,2.01,7.46,55.66,0.75,15.04,0.36,1.42,6.98,4.17,4.3,4.11,0.66,-0.48,0.41,0.16,-0.11,2.02,2.11,2.22,2.53,2.71,2.99,3.79,6.31,12.85,16.61,17.76,18.56,20.44,21.37,22.22,34.44,32.58,37.46,969,1054,21.15,50.08,20.61,46.55,23.71,53.53,595,1409,667,1506,2813,3235
86.3137765,8.75,10.3,3.16,10,0.36,4.58,0.21,3.73,2.54,2.17,2.12,1.77,-0.04,0.17,0.2,-0.02,0.09,2.38,3.44,4.33,5.81,6.36,7.06,8.11,9.02,9.86,10.6,10.94,11.31,12.35,13.33,15.92,73.95,60.31,78.27,3289,3481,42.63,27.95,33.02,21.59,42.86,28.01,1896,1243,1906,1246,4447,5771
108.6026475,12.87,2.32,6.13,37.66,0.47,9.19,-0.66,2.03,5.15,3.3,12.48,3.38,-0.62,0.06,0.26,-0.18,0.01,2.08,2.34,2.61,3.95,8.58,11.32,13.19,14.81,16.11,17.07,17.77,18.09,19.45,20.28,21.3,40.55,39.66,44.59,885,973,31.3,45.64,29.02,44.43,32.63,49.95,683,996,712,1090,2182,2453
158.64141,15.66,19.13,6.38,40.72,0.4,9.65,-0.43,2.16,5.31,4.55,4.11,3.62,-0.42,0.18,0.23,-0.11,0.05,2.75,4.17,5.13,9.38,11.13,12.73,15.01,16.75,18.41,19.99,20.78,21.55,23.23,24.51,25.96,66.26,57.43,76.51,1662,1919,41.5,27.67,32.74,20.92,43.62,27.87,1041,694,1094,699,2508,3341
81.9153075,13.54,14.73,4.72,22.33,0.34,6.15,-0.42,2.59,3.79,3.11,3.19,2.67,-0.25,0.28,0.19,-0.09,0.1,2.36,4.6,6.63,9.35,10.72,11.47,12.98,14.08,15.07,16.2,16.87,17.81,19.34,20.78,21.88,40.28,37.82,44.23,1714,1882,24.04,19.41,21.32,17.12,24.93,20.02,1023,826,1061,852,4255,4976
101.3871815,14.37,2.01,7.7,59.3,0.53,15.36,-0.48,1.61,6.93,4.38,15.66,4.27,-0.67,-0.25,0.29,-0.15,-0.05,2.07,2.33,2.69,3.8,5.68,7.92,14.38,17.67,18.96,20.57,21.04,21.44,22.54,23.36,24.32,31.38,30.53,33.87,1685,1819,23.02,36.58,21.38,35.55,23.72,39.44,1236,1964,1274,2118,5369,5957
305.224096,19.33,20.41,5.79,33.61,0.29,7.49,-0.81,3.05,4.63,3.42,3.44,3.2,-0.59,0.38,0.16,-0.18,0.12,4.18,7.35,10.44,14.9,15.99,17.2,19.3,20.64,21.98,22.93,23.48,24.05,25.73,26.79,28.79,80.93,69.04,91.56,3032,3430,53.44,47.09,41.38,36.39,54.88,48.26,2002,1764,2056,1808,3746,4968
111.592618,12.32,2.01,6.16,38.03,0.5,10.99,-0.39,1.77,5.39,4.7,11.8,3.5,-0.41,-0.06,0.28,-0.11,-0.01,2.05,2.22,2.47,5.28,6.49,8.66,11.7,13.82,15.66,16.94,17.48,18.05,19.62,20.22,21.34,40.96,38.9,45.61,1127,1255,29.48,48.05,26.5,45.41,31.07,53.25,811,1322,855,1465,2751,3226
78.035759,17.3,21.59,5.16,26.66,0.29,7.49,-0.74,3.42,4.14,3.74,4.01,2.86,-0.36,0.29,0.16,-0.12,0.1,2.44,7.77,11.3,13.6,14.13,14.77,16.34,17.71,19.2,21.07,21.62,21.97,23.12,24.42,25.69,32.45,32.78,36.63,1506,1700,19.05,9.41,17.81,8.44,19.91,9.43,884,437,924,438,4640,5186
80.5315195,9.94,3.61,6.1,37.26,0.61,11.6,0.1,1.4,5.69,5.97,6.51,3.44,0.18,-0.33,0.34,0.05,-0.09,2.05,2.35,2.76,3.51,3.86,4.18,5.09,10.13,13.68,15.1,15.46,16.16,17.62,18.82,20.75,41.28,37.63,45.1,1448,1582,24.2,37.75,22.05,34.66,26.43,41.54,849,1324,927,1457,3507,4203
45.1955045,10.36,11.56,4.22,17.84,0.4,6.81,0.1,2.19,3.55,3.43,3.24,2.42,0.05,0.13,0.23,0.02,0.05,2.28,3.47,5.23,6.3,6.74,7.25,8.96,10.38,11.68,12.92,13.55,14.12,16.17,17.62,19.04,32.76,29.98,34.63,1402,1482,17.73,14.76,15.63,12.92,18.06,14.93,759,632,773,639,4279,4943
54.5854945,7.95,7.94,3.16,9.98,0.39,3.65,0.67,4.15,2.37,1.79,1.77,1.72,0.11,0.3,0.21,0.06,0.17,2.2,2.82,3.71,5.44,5.93,6.39,7.27,7.91,8.52,9.27,9.58,10.01,11.25,14.17,17.95,64.05,50.87,67.01,3039,3179,34.46,34.52,26.74,26.78,35.22,35.28,1635,1638,1671,1674,4744,6249
144.408162,12.17,2.01,7.98,63.68,0.65,10.96,0.65,2.23,6.6,5.44,8.77,4.45,0.8,0.16,0.36,0.18,0.03,2.09,2.38,3.12,4.83,5.41,6.51,7.92,10.78,12.94,14.47,16.37,20.07,25.79,27.31,28.18,41.56,39.9,47.39,1427,1627,20.91,45.93,19.67,43.92,23.36,52.17,718,1577,802,1791,3433,4077
188.145747,13.39,15.42,4.9,24.1,0.36,6.8,-0.59,2.51,4.06,3.3,3.13,2.76,-0.4,0.2,0.2,-0.14,0.07,2.25,3.38,5.71,9.27,10.47,11.27,12.63,14.42,15.68,16.73,17.27,17.88,18.93,19.78,21.35,60.82,52.94,70.61,2380,2763,39.12,31.43,30.15,23.74,40.22,31.66,1531,1230,1574,1239,3913,5219
102.400312,14.31,18.3,5.33,28.4,0.37,7.78,-0.76,2.49,4.42,2.94,2.85,2.95,-0.61,0.21,0.2,-0.2,0.07,2.26,3.65,5.09,9.44,10.63,12.22,14.47,16.12,17.03,18.01,18.41,18.73,19.86,20.85,22.01,55.26,49.75,61.57,2182,2431,38.06,16.94,31.31,13.69,38.75,16.94,1503,669,1530,669,3948,4886
90.885219,14.14,7.82,7.94,63.18,0.56,13.44,0.53,1.98,6.92,5.26,4.47,4.47,0.74,0.02,0.31,0.16,0.004884,3.04,4.45,5.41,7.1,7.55,7.98,9.11,11.77,15.1,19.16,20.98,22.82,26.68,28.32,30.81,79.46,61.84,89.87,2283,2582,34.63,58.37,26.58,44.98,38.63,65.36,995,1677,1110,1878,2873,4175
213.202194,17.6,19.75,3.86,14.92,0.21,4.42,-1.38,5.24,2.89,1.97,1.8,2.02,-0.49,0.36,0.11,-0.24,0.18,4.18,9.43,12.82,14.92,15.77,16.68,17.82,18.49,19.2,19.87,20.2,20.54,21.39,22.16,23.36,71.78,56.16,78.13,3063,3334,48.88,25.24,35.27,18.14,49.07,25.24,2086,1077,2094,1077,4267,5936
182.6353055,16.95,18.09,4.95,24.51,0.29,6.73,-0.88,3.36,3.97,3.15,3.17,2.73,-0.5,0.3,0.16,-0.18,0.11,2.39,7.49,9.97,12.85,13.94,14.88,16.92,18.12,19.11,20.11,20.68,21.25,22.44,23.28,24.35,69.32,59.93,83.03,2579,3089,49.65,42.36,36.43,30.81,50.48,42.68,1847,1576,1878,1588,3720,5154
84.8311465,10.16,2.01,4.79,22.98,0.47,8.34,-0.32,1.84,4.11,3.73,9,2.73,-0.25,-0.001249,0.26,-0.09,-0.000457,2.06,2.31,2.68,4.28,5.86,7.43,9.67,11.01,12.39,13.5,14.19,14.81,15.96,16.6,17.85,56.11,46.46,63.16,2337,2631,40.36,63.81,30.73,53.51,41.77,72.74,1681,2658,1740,3030,4165,5662
127.7779955,13.21,14,4.44,19.71,0.33,5.01,-0.89,3.12,3.47,2.4,2.45,2.42,-0.49,0.33,0.18,-0.2,0.13,2.44,3.32,5.78,10.24,11.35,12.06,13.24,14.23,15.07,15.92,16.36,16.77,18,18.79,20.58,59.64,52.13,66.6,2152,2403,41.35,36.83,32.65,28.92,41.71,36.94,1492,1329,1505,1333,3608,4609
194.619898,11.85,11.19,4.45,19.87,0.37,6.42,-0.25,2.44,3.65,3.17,3.34,2.53,-0.16,0.22,0.21,-0.06,0.08,2.29,3.29,5.38,7.95,8.75,9.73,10.92,12.13,13.49,14.6,15.17,15.75,17.42,18.59,20.48,80,64.85,92.49,2377,2748,47.59,52.87,34.93,39.15,49.81,55.83,1414,1571,1480,1659,2971,4237
102.3756015,9.72,3.95,5.11,26.18,0.52,8.35,0.41,2.16,4.31,4.25,5.53,2.91,0.32,0.09,0.3,0.1,0.03,2.24,2.84,3.54,4.52,5.09,5.73,7.8,9.48,10.59,12.52,13.44,14.52,17.48,19.44,20.73,56.31,47.12,63.13,1943,2178,30.95,51.88,24.46,43.2,32.78,57.88,1068,1790,1131,1997,3450,4622
49.5939735,7.01,6.33,3.07,9.45,0.43,4.5,0.45,2.38,2.52,2.17,2.12,1.74,0.19,0.13,0.24,0.1,0.07,2.14,2.56,3.06,4.16,4.6,5.12,5.87,6.56,7.41,8.41,9.1,9.77,11.69,12.89,14.02,62.42,50.33,66.66,1045,1116,31.66,38.11,24.71,29.81,32.73,39.48,530,638,548,661,1674,2217
243.2748725,15.24,19.5,5.06,25.64,0.33,6.64,-0.65,2.85,4.05,3.3,3.78,2.83,-0.4,0.31,0.18,-0.14,0.11,2.37,5.48,7.42,11.13,12.5,13.45,14.71,15.89,17.44,18.46,19.14,19.61,21.16,22.25,23.68,61.25,54.48,70.78,2621,3029,38.56,15.44,30.97,11.89,40.24,15.44,1650,661,1722,661,4279,5559
252.9613885,17.99,19.78,5.78,33.46,0.32,7.56,-0.52,2.9,4.66,3.67,3.57,3.23,-0.39,0.39,0.17,-0.12,0.12,3.08,7.25,9.16,13.56,14.47,15.41,17.44,19.19,20.28,21.39,22.03,22.67,24.53,26.15,29.71,76.87,63.5,88.87,3144,3635,48.11,39.55,36.05,29.26,50.46,40.95,1968,1618,2064,1675,4090,5724
186.31717,18.39,21.27,4.17,17.44,0.22,5.09,-1.09,4.31,3.19,2.52,2.57,2.25,-0.43,0.34,0.12,-0.19,0.15,5.66,9.28,12.93,15.77,16.34,16.92,18.21,19.05,20.04,21.04,21.43,21.8,22.86,23.7,24.88,75.1,60.06,83.45,3273,3637,48.3,22.71,35.16,16.35,48.85,22.71,2105,990,2129,990,4358,6055
379.948648,22.67,33.03,8.11,65.82,0.35,13.19,-0.44,2.35,6.84,6.6,9.72,4.61,-0.48,0.18,0.2,-0.1,0.04,2.79,7.81,11.5,15.35,16.7,18.37,20.51,23.3,26.32,28.99,29.89,30.7,32.65,33.54,34.68,77.44,66.18,90.93,5551,6518,44.6,7.7,35.14,5.6,48.28,7.7,3197,552,3461,552,7168,9848
107.391833,10.82,13,4.06,16.54,0.37,5.32,-0.72,2.46,3.34,2.37,2.1,2.25,-0.43,0.18,0.2,-0.19,0.08,2.12,2.67,3.7,6.74,8.51,9.44,11,12.07,12.78,13.39,13.83,14.27,15.17,15.89,17.05,48.53,41.3,50.88,2263,2373,33.02,19.66,26.97,15.99,33.24,19.7,1540,917,1550,919,4663,5745
432.829118,21.32,23.35,6.92,47.94,0.32,8.52,-0.88,3.08,5.41,3.96,3.81,3.79,-0.75,0.5,0.17,-0.19,0.13,3.32,6.77,9.6,16.54,17.89,19.77,21.46,23.02,23.86,25.29,26.42,27.25,28.93,30.24,31.53,77.2,67.74,94.7,6981,8563,55.88,43.12,41.55,31.45,58.09,43.97,5053,3899,5253,3976,9042,12640
245.770633,17.57,21.22,5.6,31.43,0.31,7.06,-0.93,3.28,4.45,3.38,3.23,3.07,-0.62,0.35,0.17,-0.2,0.11,2.68,4.95,8.83,13.6,14.68,15.59,17.2,18.7,20.27,21.32,21.74,22.23,23.69,24.48,25.68,70.33,61.92,82.19,3326,3887,47.11,26.22,36.45,19.78,48.38,26.26,2228,1240,2288,1242,4729,6277
236.1088275,16.98,20.2,5.3,28.18,0.31,7.73,-0.38,2.47,4.39,3.86,3.92,3.02,-0.25,0.21,0.17,-0.08,0.07,3.98,7.5,9.42,12.28,13.5,14.3,15.82,17.37,18.93,20.5,21.23,22.04,23.66,24.69,26.01,72.33,63.46,85.29,3985,4699,44.09,27.73,33.72,20.69,45.32,27.8,2429,1528,2497,1532,5509,7404
128.7169945,16.39,18.17,5.27,27.84,0.32,7.88,-0.4,2.67,4.32,3.75,3.55,2.98,-0.28,0.27,0.18,-0.09,0.09,2.9,7.11,9.01,11.71,12.57,13.39,15.77,17.29,18.44,19.64,20.45,20.98,22.63,23.66,26.87,69.05,58.78,78.55,3944,4486,43.58,33,33.7,25.16,45.03,33.61,2489,1885,2572,1920,5711,7631
158.2707525,11.13,8.33,5.57,31.12,0.5,8.09,0.48,2.54,4.59,4.05,3.97,3.16,0.33,0.23,0.28,0.1,0.07,2.28,3.15,4.1,5.95,6.8,7.49,8.94,10.39,12.08,13.94,14.89,15.94,19.07,21.66,24.73,70.81,60.86,78.65,4369,4853,35.33,49.85,28.49,41.25,36.82,53.3,2180,3076,2272,3289,6170,7973
61.529145,12.15,9.51,4.37,19.11,0.35,6.85,0.02,1.94,3.8,3.49,4.03,2.51,0.01,0.05,0.2,0.005872,0.02,4.31,5.25,6.41,8.03,8.82,9.3,10.35,11.82,13.91,15.19,15.67,16.27,18.13,19.26,20.32,27.68,27.52,32.04,1367,1582,15.47,19.64,13.48,18.49,15.69,21.53,764,970,775,1063,4937,5748
119.845925,16.11,16.42,5.56,30.98,0.34,7.12,-0.69,2.7,4.45,3.35,3.64,3.1,-0.51,0.32,0.19,-0.16,0.1,2.92,4.76,6.86,11.39,12.98,14.32,16.02,17.25,18.36,19.53,20.1,20.86,22.7,23.6,24.61,53.11,46.91,60.07,1848,2090,35.15,33.68,28.14,26.89,36.04,34.43,1223,1172,1254,1198,3479,4455
190.419113,15.07,18.23,4.76,22.66,0.31,5.7,-0.36,3.19,3.71,2.86,3.46,2.64,-0.21,0.4,0.17,-0.08,0.15,3.14,5.56,8.17,11.6,12.56,13.03,14.31,15.52,16.62,17.75,18.26,18.7,20.37,22.2,25.98,55.99,48.66,63.75,2061,2347,33.3,16.08,25.91,12.44,33.95,16.29,1226,592,1250,600,3681,4823
181.2020965,15.36,21.01,6.69,44.79,0.43,10.36,-0.37,2.1,5.58,4.68,4.85,3.8,-0.39,0.18,0.24,-0.1,0.04,2.43,3.53,4.61,8.35,10.33,12.24,14.68,16.68,18.1,19.79,20.7,21.43,23.29,24.79,27.2,63.76,56.58,73.86,3116,3610,39.94,17.47,32.47,13.49,42.39,17.61,1952,854,2072,861,4887,6380
206.036149,15.44,22.38,6.51,42.4,0.42,10.49,-0.42,2.04,5.52,4.99,5.92,3.71,-0.43,0.08,0.24,-0.11,0.02,2.66,3.93,4.76,9.37,10.66,12.36,14.2,16.45,18.55,20.17,21.15,21.89,23.29,23.99,25.24,77.99,66.88,101.01,2080,2694,50.43,17.02,36.91,11.29,55.75,17.06,1345,454,1487,455,2667,4028
164.176562,12.38,14.95,4.23,17.94,0.34,6.11,-0.34,2.47,3.48,2.94,2.92,2.4,-0.21,0.2,0.19,-0.08,0.08,2.8,4.64,6.15,8.47,9.44,10.24,11.75,12.96,14.05,15.03,15.55,16.19,17.44,18.17,20.87,68.76,60.33,77.64,2464,2782,41.22,23.97,33,19.04,42.47,24.5,1477,859,1522,878,3583,4611
68.1762695,11.62,14.44,4.59,21.14,0.39,7.08,-0.42,2.27,3.82,3.29,3.06,2.61,-0.28,0.16,0.22,-0.1,0.06,2.11,2.86,4.33,7.47,8.13,9.27,11.02,12.32,13.63,14.64,15.21,15.91,17.16,18.13,19.32,48.26,42.98,51.79,1599,1716,30.21,17.77,25.82,14.85,31.11,17.89,1001,589,1031,593,3313,3992
106.6752285,8.77,3.97,5.05,25.58,0.57,8.58,0.61,2.31,4.29,3.57,3.48,2.84,0.48,0.08,0.32,0.17,0.03,2.15,2.56,3.03,3.94,4.38,4.95,6.21,7.46,9.3,11.16,12.96,13.93,16.07,18.32,20.92,65.95,59,71.41,1486,1609,32,58.41,28.3,51.85,34.26,62.76,721,1316,772,1414,2253,2727
150.190419,11.45,8.74,4.49,20.21,0.39,6.98,-0.06,2.08,3.82,3.5,4.03,2.58,-0.04,0.11,0.22,-0.01,0.04,2.4,4.09,5.09,7.26,8.09,8.66,9.95,11.55,13.14,14.42,15.07,15.71,17.29,18.54,20.13,74.89,60.35,88.32,1975,2329,43.76,56.8,31.04,42.42,45.43,62.07,1154,1498,1198,1637,2637,3859
245.7953435,15.02,21.3,5.8,33.71,0.38,9.03,-0.42,2.28,4.86,4.45,5.51,3.3,-0.35,0.18,0.22,-0.1,0.05,2.26,3.97,6.7,9.69,10.83,11.69,14.02,15.78,17.45,19.11,19.86,20.64,21.93,22.92,24.7,70.5,60.6,79.6,1974,2229,43.46,12,34.09,9.13,44.78,12,1217,336,1254,336,2800,3678
233.563646,16.77,14.04,5.29,27.98,0.31,7.21,-0.22,2.83,4.24,3.58,4.25,2.98,-0.1,0.35,0.17,-0.03,0.12,3.4,7.21,9.92,12.63,13.44,14.13,15.32,16.93,18.32,19.58,20.66,21.37,23.34,25.3,28.17,90.57,77.55,109.46,2133,2578,52.56,71.08,39.83,55.2,56.22,77.91,1238,1674,1324,1835,2355,3324
146.434423,15.24,18.36,4,16.01,0.26,4.87,-1.04,3.69,3.12,2.36,2.42,2.17,-0.47,0.29,0.14,-0.21,0.13,3.57,6.74,9.65,12.17,13.35,14,15.31,16.12,16.92,17.8,18.23,18.61,19.53,20.17,21,66.23,56.98,73.59,1475,1639,44.67,17.6,34.84,13.63,44.99,17.6,995,392,1002,392,2227,2876
171.7626855,15.11,15.15,4.36,19.06,0.28,4.96,-0.53,3.52,3.28,2.48,2.45,2.4,-0.19,0.43,0.15,-0.08,0.17,3.31,5.91,9.62,12.11,12.8,13.4,14.56,15.33,16.14,17.16,17.76,18.54,20.58,21.77,24.1,63.62,54.64,70.73,1513,1682,36.96,36.37,29.59,29.1,38.3,37.67,879,865,911,896,2378,3078
110.20883,17.15,15.39,6.34,40.25,0.36,8.84,0.01,2.37,5.22,4.36,4.64,3.62,0.03,0.32,0.21,0.01,0.08,3.82,6.66,8.51,11.59,12.89,13.71,15.22,16.59,18.84,20.75,21.73,22.95,25.79,27.59,30.24,66.38,57.18,77.31,1264,1472,34.71,43.01,27,33.72,36.5,45.58,661,819,695,868,1904,2574
181.5480435,11.99,7.14,5.45,29.74,0.45,8.28,0.33,2.49,4.48,4.12,4.6,3.1,0.2,0.24,0.25,0.06,0.07,2.61,3.74,4.83,7.02,7.71,8.5,10.03,11.61,13.09,14.89,15.99,16.96,19.36,21.31,25.57,84.66,71.33,106.7,922,1162,47.65,72.91,34.99,58.19,52.34,87.05,519,794,570,948,1089,1629
114.113089,13.9,2.8,7.21,52.1,0.51,14.17,-0.28,1.86,5.96,6.03,11.8,4.09,-0.29,0.03,0.29,-0.07,0.00945,2.08,2.55,2.99,4.4,6.27,11.16,13.69,14.6,15.64,19.19,20.44,20.87,22.86,24.13,25.65,33.53,31.97,36.46,815,886,22.88,34.23,20.82,32.62,23.74,37.2,556,832,577,904,2430,2771
166.301665,12.87,7.99,5.87,34.57,0.45,9.85,0.21,2,5.03,4.58,4.85,3.37,0.2,0.1,0.26,0.06,0.03,2.54,3.84,5.6,7.7,8.29,8.95,10.3,12.06,14.05,17.02,18.15,18.96,21.02,22.94,24.48,62.07,52.95,68.51,771,851,31.15,50.48,25.45,42.68,32.93,55.23,387,627,409,686,1242,1607
323.262761,11.81,13.93,3.99,15.96,0.33,5.87,-0.48,2.35,3.35,2.83,2.6,2.26,-0.28,0.13,0.19,-0.12,0.06,2.66,4.18,5.96,7.95,9.03,9.68,11.21,12.6,13.85,14.52,14.91,15.39,16.45,17.08,18.69,90.13,81.57,103.57,1965,2258,56.51,40.32,45.59,32.26,57.88,40.96,1232,879,1262,893,2180,2768
123.4289475,10.22,5.87,6.14,37.74,0.6,5.5,1.45,4.27,4.61,2.43,2.36,3.13,1.08,0.55,0.3,0.34,0.17,3.09,4.22,4.88,5.8,6.03,6.35,7.16,8.02,9.36,10.92,11.53,12.94,20.88,25.11,28.34,89.25,72.19,96.8,1396,1514,31.71,71.8,25.13,56.79,33.69,76.15,496,1123,527,1191,1564,2097
394.7996585,18.19,15.84,5.97,35.66,0.32,7.86,-0.05,2.96,4.74,3.92,4.48,3.36,-0.04,0.44,0.18,-0.01,0.13,3.77,7.95,10.37,13.47,14.41,15.38,16.54,18.29,19.62,21.53,22.27,23.09,25.59,28.11,31.75,88.53,79.72,108.8,1398,1718,50.91,64.85,40.74,53.08,55.6,72.45,804,1024,878,1144,1579,2155
135.512382,19.94,26.92,7.62,58.07,0.38,12.71,-0.35,2.13,6.49,5.93,5.98,4.35,-0.42,0.16,0.21,-0.09,0.03,3.22,6.12,9.11,12.66,13.79,15.25,18.12,21.02,23.51,25.67,26.51,26.96,28.8,30.92,32.49,76.73,69.91,90.18,1141,1341,43.37,18.35,38.47,14.59,49.63,18.82,645,273,738,280,1487,1918
112.877564,15.13,16.21,5.71,32.64,0.37,7.35,-0.76,2.63,4.57,3.62,3.66,3.16,-0.59,0.27,0.2,-0.18,0.08,2.26,3.22,5.56,11.08,12.41,13.49,14.79,16.37,17.17,19.11,19.77,20.27,21.54,22.17,22.96,46.65,40.37,52.02,391,436,30.31,26.84,24.81,21.85,31.98,28.16,254,225,268,236,838,1080
132.052912,16.34,19.56,5.63,31.72,0.34,6.09,-1.16,3.05,4.52,2.02,1.82,2.93,-0.97,0.34,0.17,-0.33,0.11,2.5,4.23,6.11,12.08,14.1,15.82,17.56,18.82,19.44,19.89,20.2,20.57,21.29,21.87,22.73,43.69,40.35,48.1,832,916,33.29,18.38,28.01,15.41,33.4,18.38,634,350,636,350,1904,2270
259.6826445,22.1,24.06,4.22,17.86,0.19,5.04,-1.53,5.55,3.24,2,1.77,2.18,-0.66,0.32,0.09,-0.3,0.14,7.24,14.5,16.3,19.03,20.04,20.79,22.51,23.62,24.23,24.77,25.09,25.44,25.94,26.38,27.1,58.91,57.01,66.69,704,797,43.01,29.28,36.76,25.03,43.01,29.28,514,350,514,350,1195,1398
100.472893,10.22,6.51,4.45,19.84,0.43,6.49,0.46,2.48,3.69,3.03,3.38,2.52,0.28,0.19,0.24,0.11,0.07,2.55,3.64,5.13,6.34,6.72,7.12,8.39,9.43,11.15,12.33,13.21,14.24,16.78,18.51,20.98,55.47,50.09,59.56,937,1006,27.17,44.93,23.35,39.89,27.76,47.42,459,759,469,801,1689,2008
190.9380335,19.93,20.52,6.81,46.4,0.34,7.4,-0.55,3.02,5.18,3.69,3.66,3.77,-0.39,0.6,0.18,-0.1,0.15,3.28,5.75,8.1,15.69,17,17.77,19.23,20.6,21.66,23.2,24.4,25.94,28.41,30.09,32.52,69.13,59.75,82.11,1380,1639,41.53,38.37,32.95,30.51,45.29,41.93,829,766,904,837,1996,2743
103.3640215,15.57,20.93,5.78,33.47,0.37,9.17,-0.81,2.47,4.8,3.57,3.69,3.18,-0.75,0.13,0.2,-0.23,0.04,2.5,3.69,5.92,9.78,11.26,13.99,15.69,17.23,18.81,19.96,20.43,20.87,21.47,21.89,22.37,31.91,29.57,33.6,909,957,20.75,6.77,18.41,5.96,20.92,6.77,591,193,596,193,2848,3236
332.5786195,11.25,13.3,4.36,19.07,0.38,6.84,-0.12,2.06,3.67,3.39,3.42,2.51,-0.08,0.11,0.22,-0.03,0.04,2.71,3.74,5.07,6.97,7.71,8.41,10.26,11.44,12.97,13.75,14.56,15.42,17.18,18.05,19.27,73.87,64.61,86.56,1847,2164,44.03,31.32,34.24,23.67,45.88,31.71,1101,783,1147,793,2500,3349
57.377781,9.11,5.72,5.28,27.91,0.57,7.42,1.03,2.88,4.3,2.2,2.14,2.81,0.81,0.3,0.3,0.28,0.1,2.63,3.36,4.09,5.03,5.31,5.76,6.5,7.23,8.03,9.34,12.73,14.38,18.48,20.37,22.03,31.07,29.97,32.35,582,606,9.45,22.26,9.34,21.66,10.09,23.38,177,417,189,438,1873,2022
187.4785635,14.35,18.61,6.63,44.02,0.46,9.56,-0.19,2.1,5.57,4.62,5.12,3.8,-0.2,0.19,0.26,-0.05,0.05,2.37,3,3.8,7.82,9.64,10.76,12.68,15,17,18.82,19.2,20.07,22.7,24.54,27.41,43.77,42.01,49.95,482,550,27.24,16.16,24.06,14.05,28.61,16.71,300,178,315,184,1101,1309
105.9339135,9.42,7.62,4.74,22.47,0.5,4.81,1.17,3.95,3.6,2.21,2.1,2.52,0.62,0.44,0.26,0.24,0.17,2.67,3.61,4.55,5.79,6.3,6.83,7.57,8.14,8.93,10.12,11.11,13.06,16.48,19.99,23.84,91.67,81.42,100.73,2378,2613,34.04,58.05,28.82,49.08,35.65,60.71,883,1506,925,1575,2594,3209
