"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_MAD_median","Elev_MAD_mode","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum"
2830,11.2432775,2.50497701084814,11.188559359536,2.06,2.32,1.48,1.76,0.01,0.09,0.2,0.01,0.08,4.83,2.08,2.81,4.79,6.34,8.31,22.05,24.28,12.42,19.5,106.5015,94.185,45.864,61.9605,105.6195,139.797,183.2355,1.7630170003624,1.12492959698548,1.33762918913861,1.7561322915849,1.99333884262642,2.23108909128898,3.13766576944266,2.59674613154354,3.23001356927866,5.53175809298258,5.32506042259018,3.52965308949427,4.19703331896755,5.51015617791885,6.25443105340938,7.00041187031434,2108.2097,259,14,0.043826397,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,110.0902746,"Ton_159"
2831,80.5809405,4.40159566238388,100.594175059723,2.37,1.91,2.02,2.02,0.1,-0.003903,0.24,0.07,-0.002861,3.28,2.05,2.57,3.8,6.27,8.83,46.35,51.41,25.88,48.87,152.028,160.2936,95.0175,119.1195,176.13,290.6145,409.2705,1.45395300959371,1.11514159061932,1.27256559579155,1.56861591791385,1.98375629154543,2.28543893415908,3.85756681963209,3.29138251565495,3.95909741281407,5.60872088711289,5.68411242162108,4.30173319916484,4.90900681813081,6.05104071769118,7.65247244850204,8.81623340070737,2152.601,230,17,0.036754255,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,110.0902746,"Ton_159"
2832,124.689183,4.83381205779628,172.883184189994,3.74,2.12,2.87,3.33,0.06,0.08,0.23,0.03,0.03,6.38,2.59,4.02,6.71,10.38,14.28,67.92,92.24,34.83,71.18,433.3296,454.1284,175.9128,273.0384,455.7432,705.0096,969.8976,1.99877363861238,1.27815220250019,1.61342993370364,2.04251818757524,2.43185742869818,2.72654478373837,4.23294641165973,3.57878553131686,4.53517681416756,8.46070170128434,8.55307819815572,5.41034977912815,6.82956244833521,8.64587003284634,10.293922176476,11.5413179585549,2098.1846,148,16,0.056702785,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,110.0902746,"Ton_159"
2834,69.634189,4.25751429073758,100.676042567232,4.29,2.02,3.28,4.01,0.4,-0.006175,0.33,0.16,-0.002545,2.02,2.03,2.45,3.97,7.83,14.13,26.63,29.41,14.2,36.54,53.7926,73.8108,54.0589,65.2435,105.7211,208.5129,376.2819,1.10525683138678,1.10856261952128,1.23837423104327,1.60341984010854,2.17815501461587,2.71667952780026,3.31890213893533,2.72129542785223,3.41477150168927,3.66823926176246,4.00700588774544,3.67921084907292,4.11004288421189,5.32159353694756,7.22908333694131,9.01639349561811,2145.2236,175,13,0.051657897,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,110.0902746,"Ton_159"
2837,42.2796655,3.76768290576529,40.3368906441008,3.76,4.39,1.71,1.65,0.53,0.37,0.28,0.27,0.19,5.55,2.15,2.9,4.77,6.53,12.82,57.59,83.35,23.17,54.19,319.6245,300.7545,123.8185,167.011,274.7043,376.0627,738.3038,1.87946504964716,1.14740245283754,1.3609765531356,1.75267208052001,2.0188950418118,2.62611681833952,4.0705640335567,3.18511219471539,4.43497480899198,7.65048283342058,7.53812417248164,4.67057515653523,5.53994220770774,7.13436393358373,8.21804154472507,10.6897766686512,2137.3545,240,19,0.034549354,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.0333333,36.67773741,"Ton_160"
2847,86.7091445,4.47402616418183,142.129689980427,3.31,2.21,2.34,2.64,-0.01,0.13,0.22,-0.009873,0.07,6.92,2.13,3.51,6.83,9.39,13.14,50.78,67.01,26.37,49.65,351.3976,343.578,108.1614,178.2378,346.8274,476.8242,667.2492,2.06939120582633,1.14103300455206,1.50629715351459,2.05796251000271,2.34084380511114,2.64900766046843,3.94700397432339,3.30944752305259,4.21965475318755,8.16789531382642,8.12223472740238,4.50366180380115,5.94536085143409,8.12278620598925,9.23931980204394,10.455643763882,2028.8193,40,19,0.033785964,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,45.23697997,"Ton_162"
2848,74.1067895,4.31891096080887,102.411353837504,2.87,2.7,2.05,2.2,0.16,0.14,0.24,0.1,0.08,4.52,2.18,3,4.86,7.26,10.67,47.49,60.05,25.17,50.22,214.6548,226.9944,103.5282,142.47,230.8014,344.7774,506.7183,1.708377860289,1.15688119679209,1.38629436111989,1.76814960358892,2.11142458753289,2.45702144629846,3.88135759111726,3.26461371654205,4.11169320055671,6.63082537652939,6.72439748520739,4.49026961518978,5.38070414205574,6.86282088612084,8.1951938508924,9.53657884212846,2000.9054,26,17,0.056045558,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,45.23697997,"Ton_162"
2859,48.185475,3.89559835633397,69.34247858224,4.5,2.86,2.96,3.07,-0.42,0.22,0.15,-0.16,0.08,16.76,3.4,9.58,13.59,18.19,21.12,15.7,17.33,9.63,9.8,263.132,164.248,53.38,150.406,213.363,285.583,331.584,2.87694873756402,1.48160454092422,2.35896542643015,2.68033636253469,2.95438931001961,3.09648217665413,2.81540871942271,2.36368019235386,2.90853906185161,8.09978656106991,6.84583224656116,4.17132234325432,6.64145183038816,7.54624236606593,8.31781342399845,8.71786291968906,1912.3401,289,6,0.042580568,"G","Ponderosa pine, willow","G. Ponderosa pine","fourFri, P1","Tonto",0.1,137.3069501,"Ton_165"
2866,36.2503035,3.61766009244338,58.8144570610656,4.9,2.6,3.04,2.87,-0.25,0.33,0.19,-0.09,0.12,15.16,2.7,6.49,12.23,15.5,20.22,28.88,34.03,16.76,15.6,437.8208,236.496,77.976,187.4312,353.2024,447.64,583.9536,2.78253905309295,1.30833281965018,2.01356879752913,2.58248697812686,2.80336038090653,3.05494413318584,3.39718936026462,2.87694873756402,3.5562048372094,9.45281206568815,7.81727271571074,4.44465433460059,6.84047449512677,8.7731972851145,9.52354605900304,10.3782237054617,1939.1952,103,9,0.035298814,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,137.3069501,"Ton_165"
2868,55.3762305,4.03204762463563,97.961120096,4.13,2.41,2.84,2.85,-0.27,0.18,0.17,-0.11,0.07,13.79,4.09,6.52,11.36,14.9,18.11,33.17,41.65,18.3,21.08,457.4143,290.6932,135.6653,216.2684,376.8112,494.233,600.7087,2.69395127672271,1.62727783056243,2.01756613796175,2.51446545202954,2.76631910922619,2.95021175825218,3.5313480661272,2.96010509591084,3.75302727393769,9.51327963129564,8.33689618190279,5.74648442000831,7.12472827957494,8.87945271136819,9.76883563665661,10.4182245871696,1944.0275,273,10,0.034473394,"G","Ponderosa pine, willow","G. Ponderosa pine","fourFri, P1","Tonto",0.1,19.45733165,"Ton_166"
2886,146.137897,4.99137022189145,229.441736599706,5.61,1.4,5.68,5.98,0.18,-0.3,0.31,0.05,-0.09,4.47,2.53,3.85,4.78,13.18,17.76,40.52,50.12,20.99,40.7,181.1244,181.929,102.5156,156.002,193.6856,534.0536,719.6352,1.69927861643389,1.26129787094521,1.57897870494939,1.75440368268429,2.65183252110398,2.93172694357808,3.72617523885763,3.09058780456667,3.93417581006928,6.33180990447622,6.33916079676041,4.69981689553988,5.88355135306592,6.53721556137883,9.88119267773507,10.9241283442524,2041.4198,354,13,0.02434756,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.0333333,83.69595124,"Ton_170"
2887,304.9028595,5.72326759893925,479.009585323134,8.72,1.66,7.5,15.56,-0.45,-0.19,0.3,-0.09,-0.04,2.47,2.3,3.35,9.2,20.7,26.84,63.79,81.65,39.78,85.65,157.5613,211.5555,146.717,213.6965,586.868,1320.453,1712.1236,1.24415459395877,1.19392246847243,1.47017584510059,2.32238772029023,3.07731226054641,3.32647383546622,4.17115127046187,3.70819176514631,4.41461482426703,5.18955701524208,5.55126478733651,4.98003122120176,6.13232584409368,9.68703048999361,12.835934945186,13.8752255649631,2035.1667,271,20,0.012573153,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.0333333,83.69595124,"Ton_170"
2892,91.330008,4.52536920243026,147.372709072422,3.35,2.39,2.45,2.59,-0.13,0.15,0.19,-0.06,0.08,9.39,2.61,4.97,8.44,11.12,14.24,57.08,79.34,29.69,48.87,535.9812,458.8893,148.9788,283.6876,481.7552,634.7296,812.8192,2.34084380511114,1.28370777234479,1.78674692740451,2.24495598015741,2.49485698064117,2.7239235502585,4.06182137051654,3.42393686863164,4.38626762893114,9.50808939264167,9.15134069802235,5.21419166320825,7.25744685343641,9.11861017607227,10.1336634003507,11.0640908880933,2070.2812,104,4,0.029331089,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,9.331193264,"Ton_171"
2899,89.6744045,4.50727511773632,115.822930900933,6.95,1.65,6.31,7.41,0.39,-0.19,0.35,0.1,-0.04,3.07,2.12,3.11,5.41,13.42,21.4,31.05,35.97,15.96,35.74,95.3235,109.7218,65.826,96.5655,167.9805,416.691,664.47,1.4036429994545,1.13783300182139,1.41342302850814,1.85785927093258,2.6686161318568,3.10906095886099,3.46729718336668,2.83085763036376,3.61010677294854,4.86684741846096,5.05854139386454,3.94520516235696,4.90075768565189,6.4417502171962,9.25288519747397,10.780038305574,2039.6267,156,4,0.027160069,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,38.7844124,"Ton_173"
2900,96.025003,4.57496870817484,127.503395027808,5.23,3.47,2.97,2.88,0.63,0.39,0.3,0.22,0.14,7.68,2.25,3.51,6.08,9.2,17.4,48.28,65.78,20.47,38.03,370.7904,292.0704,108.63,169.4628,293.5424,444.176,840.072,2.16102152867226,1.17865499634165,1.50629715351459,1.95727390770563,2.32238772029023,2.91235066461494,3.89751831922526,3.06665661189069,4.20140363451551,8.42262099624031,7.91869727412917,4.59382944028795,5.87082075001997,7.62851091102431,9.05154868417495,11.3509400673446,2048.7263,97,3,0.036346965,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,38.7844124,"Ton_173"
2901,34.2734635,3.56313093902976,44.5765079773984,6.31,3.64,2.12,1.83,1.2,0.48,0.37,0.37,0.15,5.46,2.18,3.38,4.81,6.81,20.5,31.95,36.93,10.88,22.97,174.447,125.4162,69.651,107.991,153.6795,217.5795,654.975,1.86562931779451,1.15688119679209,1.47704872438835,1.75958057086382,2.05540496385159,3.06805293513362,3.49499126094852,2.4748563139345,3.63574235570081,6.52035816186116,5.92673690404038,4.043289672744,5.16227238373245,6.14971871810385,7.18362238637152,10.7228181964194,2037.1359,223,5,0.035075656,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,9.091828123,"Ton_174"
2909,24.463395,3.23724193066518,28.7089056887056,2.17,3.17,1.28,1.35,0.28,0.12,0.25,0.23,0.1,2.87,2.02,2.37,3.16,4.67,8.36,26.8,30,14.04,31.9,76.916,91.553,54.136,63.516,84.688,125.156,224.048,1.35325450704169,1.10525683138678,1.21491274436427,1.42551507427317,1.73518911773966,2.2364452904895,3.32503602069659,2.71071331852169,3.43398720448515,4.49961998108363,4.72755761935596,3.67501877648202,4.03962863701455,4.73988897000427,5.76956631920511,7.43626114919484,2048.7725,228,4,0.045006825,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,29.23337147,"Ton_176"
2912,60.4665935,4.1184938321066,77.24934041856,2.01,2.18,1.55,1.65,0.007038,0.06,0.18,0.006091,0.05,7.2,2.55,3.62,5.15,7.11,9.16,42.83,56.95,21.97,22.92,308.376,165.024,109.2165,155.0446,220.5745,304.5213,392.3228,2.10413415427021,1.26694760348732,1.53039470509365,1.81645208181843,2.09309786812732,2.31845844215034,3.78031851443072,3.13418901670101,4.05958056978576,7.95429730023369,6.68002611235386,4.78946548227676,5.78537943805225,6.86676743547442,7.91257662339718,8.76451137379911,2075.38,103,3,0.039949635,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,29.23337147,"Ton_176"
2914,26.539077,3.31560597785144,29.6640266096416,2.69,3.98,1.02,0.92,0.51,0.21,0.29,0.37,0.15,2.7,2.04,2.36,2.97,4.05,9.58,20.42,21.91,9.24,25.17,55.134,67.959,41.6568,48.1912,60.6474,82.701,195.6236,1.30833281965018,1.11185751541813,1.21194097397511,1.3787660946991,1.61938824328727,2.35896542643015,3.0643250650196,2.32630161961136,3.1315734964654,4.00915705264181,4.27120126883212,3.4070928532262,3.71378110387621,4.22498750278564,4.96233198390324,7.22863688372458,2162.919,133,5,0.055169972,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,12.67869511,"Ton_177"
2916,113.6435895,4.74182809409045,181.869017791942,4.04,2.81,2.36,2.32,-0.32,0.29,0.19,-0.14,0.13,13.59,2.41,4.69,10.29,13.31,16.42,53.35,71.05,31.88,26.75,725.0265,363.5325,128.5735,250.2115,548.9715,710.0885,876.007,2.68033636253469,1.22671229129543,1.73871024813824,2.42391737816157,2.66095859356836,2.85761897142436,3.99544461356722,3.49286457018798,4.27736032244553,10.7091354822376,8.90738986374634,4.90126101665301,6.94692049547805,9.68462763230762,10.6317126795981,11.4174583270049,2121.763,113,15,0.034072093,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,14.80776752,"Ton_178"
2918,135.2899875,4.91478487672322,251.308757771992,5.28,2.41,3.49,2.89,-0.55,0.16,0.2,-0.18,0.05,18.17,2.4,5.62,11.86,16.87,20.05,51.18,66.12,31.08,19.04,929.9406,345.9568,122.832,287.6316,606.9948,863.4066,1026.159,2.95334655705755,1.22377543162212,1.89009536994892,2.55412171880947,2.88312332917134,3.04690056012839,3.95469927970858,3.46823278299831,4.20648206215895,11.6795975019253,8.85333639025167,4.83966381796104,7.47475879811751,10.1007833216639,11.4018857531849,12.0495754504834,2133.4563,123,16,0.041311892,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,14.80776752,"Ton_178"
2923,37.955328,3.66241555371914,41.325598234784,1.87,3.13,1.29,1.57,0.21,0.08,0.23,0.2,0.08,2.51,2.08,2.37,3.1,4.62,7.33,23.09,25.78,13.86,30.39,57.9559,76.2789,48.0272,54.7233,71.579,106.6758,169.2497,1.25561603747777,1.12492959698548,1.21491274436427,1.41098697371026,1.7263316639056,2.11986345617875,3.18179681662678,2.69867303928961,3.28765534026303,3.99511511095231,4.32746732704079,3.57929741061766,3.86560550249754,4.48947386125317,5.49283659265685,6.74497479655299,2099.6472,300,18,0.042521072,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,11.71919496,"Ton_180"
2925,42.156113,3.7648240760933,60.7890733532864,4.89,2.01,3.84,4.29,0.12,0.11,0.26,0.04,0.04,11.82,2.26,4.33,7.36,11.88,18.04,27.04,30.29,13.97,12.86,319.6128,152.0052,61.1104,117.0832,199.0144,321.2352,487.8016,2.55100645149252,1.18172719537862,1.67335123817775,2.12345842709661,2.55567572067621,2.94654202936322,3.33363206216639,2.70604819843154,3.44329855768079,8.50411689748879,6.70661380210521,3.93944366724812,5.57833733885518,7.07882909524667,8.5196825229464,9.82268698160605,2134.376,268,23,0.029719384,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,11.71919496,"Ton_180"
2931,110.4806455,4.71385099287327,174.692666022624,6.28,1.87,4.58,4.29,-0.43,0.01,0.26,-0.12,0.00363,19.01,2.36,3.8,9.76,16.85,20.66,50.01,64.05,30.89,16.89,950.6901,321.0789,118.0236,190.038,488.0976,842.6685,1033.2066,2.99623214859564,1.21194097397511,1.56861591791385,2.37583555473364,2.88200350822565,3.07546724157284,3.93202169193483,3.46229248102197,4.17515620495851,11.7812498023506,8.6418582976778,4.76537819901477,6.16783181555151,9.3418369376827,11.3321003105755,12.0928039066994,2084.3176,110,11,0.037019938,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,40.10866558,"Ton_182"
2933,116.287613,4.76462914906023,135.604079937461,3.07,4.48,1.45,1.39,0.33,0.33,0.22,0.2,0.2,6.39,2.17,3.88,5.58,7.16,11.3,51.31,67.28,21.29,38.83,327.8709,248.1237,111.3427,199.0828,286.3098,367.3796,579.803,2.00012773496011,1.15373158788919,1.58514521986506,1.88403474533723,2.09924416897602,2.50959926237837,3.95718755738252,3.10413814739778,4.22361689792624,7.91488058595983,7.36971144922656,4.56553228415428,6.27271694069438,7.45547885192482,8.3071029053797,9.93095497510004,2073.603,91,5,0.041843806,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,138.303414,"Ton_183"
2934,141.9124015,4.96223186563493,166.117569402792,3.68,2.02,2.54,3,0.38,-0.01,0.31,0.18,-0.006739,2.21,2.03,2.44,3.53,7.15,12.43,44.45,54.16,23.87,64.54,98.2345,142.6334,90.2335,108.458,156.9085,317.8175,552.5135,1.16627093714192,1.10856261952128,1.23547147138531,1.51072193949494,2.09801792725277,2.59749101053515,3.81661282062349,3.21366225781531,4.0102380529251,4.45120461101644,4.87811554817393,4.23095430612887,4.71531625720373,5.76584072267358,8.00732211905084,9.9136174922627,2083.928,114,12,0.044761655,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,138.303414,"Ton_183"
2947,104.426573,4.65801472008095,182.76746120768,4.95,2.05,3.47,3.5,-0.28,0.11,0.24,-0.09,0.04,15.11,2.2,3.99,9.57,13.97,17.6,46.64,62.31,27.08,20.43,704.7304,308.6973,102.608,186.0936,446.3448,651.5608,820.864,2.77944019718888,1.16315080980568,1.60743590976343,2.35801979988215,2.70604819843154,2.92316158071916,3.8636727444871,3.33505757915761,4.14804329455604,10.7388473348105,8.51840555129921,4.49403408157431,6.21060631306278,9.11061683176557,10.4552846695483,11.2941397271564,2109.772,328,15,0.042491957,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,95.03017761,"Ton_184"
2956,80.457388,4.40008003688909,135.716735225571,4.68,1.75,4.13,7.37,-0.05,-0.02,0.26,-0.01,-0.00968,3.13,2.46,3.57,6.86,12.05,16.45,51.15,69.7,27.48,68.92,160.0995,215.7196,125.829,182.6055,350.889,616.3575,841.4175,1.41827740697294,1.24126858906963,1.51951320490611,2.06178660644112,2.5687881337687,2.85933964864844,3.95412418144678,3.34920208654377,4.25844557290253,5.60804499091135,6.02392300003725,4.90813014371056,6.00834390754696,8.15256027751191,10.1573072767484,11.3061840476903,2098.5122,143,13,0.026483446,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,27.8879689,"Ton_185"
2959,55.0302835,4.02589232135379,68.6294615723984,6.65,1.66,4.32,4.5,0.57,-0.17,0.36,0.15,-0.04,2.7,2.14,2.88,5.01,11.47,20.08,30.56,35.85,14.2,37.29,82.512,100.683,65.3984,88.0128,153.1056,350.5232,613.6448,1.30833281965018,1.14422279992016,1.35583515363518,1.79342474854712,2.52332575969195,3.04832472367316,3.45189049597767,2.72129542785223,3.60685561863535,4.51622162572612,4.76912009570964,3.94973180832537,4.68019448094571,6.19070584476094,8.71024420813627,10.5224831423012,1969.6493,85,12,0.036624808,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,19.15013084,"Ton_186"
2960,79.024179,4.38232882650933,135.882569407448,7.73,2.14,6.36,6.89,-0.32,0.18,0.22,-0.07,0.04,25.69,2.98,7.68,14.8,22.18,28.44,31.35,36.37,16.06,10.16,805.3815,261.0104,93.423,240.768,463.98,695.343,891.594,3.28428896341643,1.38128181929635,2.16102152867226,2.76000994003292,3.14328983791161,3.38235429386068,3.47661402094691,2.83673654206353,3.62086824349739,11.4182050590548,7.9228083594739,4.80218373984473,7.5130377461501,9.59548925547129,10.9280055223834,11.759140361846,1971.8545,131,4,0.047967547,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,19.15013084,"Ton_186"
2965,84.213384,4.44515851069993,87.7059902665216,6.16,3.54,3.88,6.71,0.75,0.39,0.35,0.22,0.12,2.01,2.08,2.68,4.69,9.68,19.98,37.21,46.44,19.09,54.07,74.7921,108.6807,77.3968,99.7228,174.5149,360.1928,743.4558,1.10194007876078,1.12492959698548,1.30291275218084,1.73871024813824,2.36837283353205,3.04356960296815,3.64309726145881,3.00022217882684,3.85946575468947,4.01447488322512,4.41724262322306,4.09822793411177,4.74663787938978,6.33429054346279,8.62821258395405,11.0880200856325,2002.9401,111,15,0.043875595,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,49.98642412,"Ton_187"
2968,42.0325605,3.76195705007667,27.4249152931616,4.8,2.16,3.73,3.58,-0.08,0.18,0.24,-0.02,0.06,10.47,2.19,3.94,9.23,12.14,17.94,24.12,29.39,12.01,18.75,252.5364,196.3125,52.8228,95.0328,222.6276,292.8168,432.7128,2.43973493114128,1.16002091679675,1.59736533119983,2.32532457996354,2.57566101305646,2.94127608775793,3.2236643416,2.56571829252441,3.4141136069287,7.86488650047607,7.27810377779566,3.73951806498783,5.14936965869697,7.49606593107444,8.30306656383945,9.48168684290599,2032.2571,183,5,0.048154739,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,52.96975711,"Ton_188"
2970,31.481177,3.48066075232164,0,5.4,1.95,4.32,4.23,-0.12,0.08,0.24,-0.03,0.02,13.68,2.43,4.83,8.95,14.58,19.39,31.66,42.36,17.31,20.61,433.1088,281.9448,76.9338,152.9178,283.357,461.6028,613.8874,2.68648602318637,1.23256026117785,1.7630170003624,2.2975725511705,2.7459880404426,3.01504458458636,3.48615108754232,2.90744735868642,3.76953735713139,9.3654961713984,8.25599109916769,4.2968912949666,6.14614363316898,8.00968504797042,9.57292919356718,10.5109009575443,2030.8788,99,5,0.075311058,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,52.96975711,"Ton_188"
2974,12.9730125,2.63712779068032,0,4.66,1.75,2.95,1.82,0.42,-0.12,0.34,0.16,-0.04,3.85,2.07,2.63,3.82,9.46,14.23,27.45,34.38,14.91,28.48,105.6825,109.648,56.8215,72.1935,104.859,259.677,390.6135,1.57897870494939,1.12167756159911,1.28923264827676,1.57277392806251,2.34755845863678,2.72326716690707,3.34814816057234,2.7669478423497,3.56614668873164,5.2866546465592,5.34280929798036,3.75554266462331,4.31654191987764,5.26588013423862,7.85997353512076,9.11790195562696,2078.9321,241,6,0.039635997,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.05,86.56200043,"Ton_189"
2978,85.5724615,4.46098176846097,130.037789149149,4.67,1.84,3.39,2.91,-0.32,-0.02,0.23,-0.12,-0.01,15.47,2.48,4.49,9.21,14.12,16.79,57.39,80.5,32.67,24.02,887.8233,371.5894,142.3272,257.6811,528.5619,810.3468,963.5781,2.80154054418955,1.24703229378638,1.70292825552144,2.32336763217657,2.71601837075139,2.87863650167774,4.06714464229545,3.51660723317298,4.40060302024682,11.394270614474,9.02005146650006,5.07186071244269,6.92605553065755,9.44947221728961,11.0464395649775,11.7078310249147,2034.3661,177,10,0.02780034,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.0333333,160.9657918,"Ton_190"
2994,143.222058,4.97135418125228,203.29661336837,3.84,2.89,2.4,2.34,-0.26,0.27,0.17,-0.12,0.13,13.16,2.48,6.25,10.71,13.42,16.7,58.99,79.49,33.68,35.48,776.3084,466.9168,146.2952,368.6875,631.7829,791.6458,985.133,2.65042108826557,1.24703229378638,1.98100146886658,2.46044317760963,2.6686161318568,2.87356463957978,4.094177881665,3.54616315191234,4.38813295310564,10.8512953966754,9.53293959298025,5.10557203494218,8.11057239737944,10.0734920368629,10.9257891417025,11.7648847889022,1925.6257,39,21,0.053609959,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.05,27.64587748,"Ton_191"
3004,116.781823,4.76883395540649,169.51542082555,5.97,1.65,5.9,8.42,0.08,-0.14,0.31,0.02,-0.04,2.67,2.27,3.16,5.28,13.22,18.44,52.91,75.71,29.48,79.22,141.2697,211.5174,120.1057,167.1956,279.3648,699.4702,975.6604,1.30019166206648,1.18478998490916,1.42551507427317,1.83736998048011,2.65464942437509,2.96733279903229,3.98731598946358,3.41707073081845,4.3400320779712,5.1842750035249,5.70104511307193,4.72413205098461,5.68397904887078,7.32617470172871,10.5849260962311,11.8316935156412,2022.2057,134,14,0.031544589,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.0333333,63.87956275,"Ton_193"
3007,96.964002,4.58460008465904,126.331360198088,4.24,2.6,2.87,3.98,0.45,0.14,0.3,0.19,0.06,2.86,2.19,3,4.73,7.98,14.62,35.59,44.54,16.57,45.72,101.7874,130.7592,77.9421,106.77,168.3407,284.0082,520.3258,1.35066718347674,1.16002091679675,1.38629436111989,1.74571553072665,2.19499988231411,2.74855214441154,3.59977497903112,2.86619290219901,3.81859106063559,4.862097932078,5.19219742526796,4.17581427143769,4.99034775473131,6.28418308801581,7.90150565533057,9.89416923801498,2009.7064,262,19,0.061676444,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,55.38727619,"Ton_194"
3008,82.3106755,4.42257669822426,91.4369094976064,5.03,3.04,3.4,3.09,0.46,0.24,0.3,0.16,0.08,5.67,2.15,3.35,5.92,9.88,16.16,47.67,62.85,22.29,48.93,270.2889,277.4331,102.4905,159.6945,282.2064,470.9796,770.3472,1.89761985992753,1.14740245283754,1.47017584510059,1.93441576962958,2.3869262414278,2.84258109405982,3.88506282384536,3.14802408389625,4.15653658247855,7.3723723715951,7.42087401838497,4.45773061350812,5.71172552031575,7.51532679244809,9.27335840383208,11.0436061322975,1990.7595,273,24,0.023148225,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.1,55.38727619,"Ton_194"
3016,48.1607645,3.8950958358381,70.11217309728,2.66,2.32,1.84,1.87,0.03,0.13,0.2,0.02,0.09,7.11,2.45,3.4,5.88,7.82,11.1,39.39,50.99,20.9,29.17,280.0629,207.3987,96.5055,133.926,231.6132,308.0298,437.229,2.09309786812732,1.23837423104327,1.48160454092422,1.92861865194525,2.1770218700187,2.4932054526027,3.69858222957532,3.08648663682246,3.95105139239562,7.7414945798177,7.13086639712587,4.58022892450064,5.47983622632041,7.13315467371222,8.051894401848,9.22132538167663,1924.3309,236,5,0.031093675,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Tonto",0.0333333,123.1626084,"Ton_196"
