PLOT_ID,X_UTM,Y_UTM,Site,Forest,R3ERU,R3ERUCODE,R3ERUSUBCL,R3ERUSUBCO,PROV_SUBCL,SYSTEMTYPE,SOURCE,TEUI_MUS,UID_,SHAPE_AREA,SHAPE_LEN
0304070006410016_0006,456861.0569,3823357.094,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,264000,1177236.395,6124.647404
0304070006570018_0009,456703.9745,3819682.701,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264003,53963.76653,1241.241958
0304070006410002_0001,455920.0252,3822258.948,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006410002_0002,456143.8499,3822237.084,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006410002_0003,456361.0256,3822257.115,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006410002_0005,456061.4674,3822494.322,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006410017_0001,456702.3373,3822300.443,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006410017_0002,456503.8893,3822476.122,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006410017_0003,456782.4199,3822477.813,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006410017_0004,456666.5987,3822614.341,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,578,264005,3602252.832,16328.19002
0304070006990017_0001,461399.1593,3807214.59,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070006990017_0002,461598.1633,3807236.077,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070006990017_0003,461543.8245,3807417.552,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070006990017_0004,461757.7595,3807414.868,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070006990017_0005,461898.6025,3807492.806,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070006990028_0004,461526.2255,3807058.699,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070007000003_0004,462181.5414,3805536.25,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070007000010_0003,462401.7376,3805558.403,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070007000010_0005,462583.7265,3805718.398,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070007000010_0006,462763.6159,3805739.439,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070007000013_0001,462258.3753,3804979.62,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070007000013_0003,462357.9375,3805132.526,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,264014,5309728.347,31923.5908
0304070007000003_0001,462155.5091,3805138.403,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070007000003_0002,462158.546,3805335.979,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070007000003_0003,462396.7453,3805358.597,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070007000010_0001,462756.6563,3805075.902,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070007000010_0002,462646.6617,3805258.497,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070007000010_0004,462580.465,3805519.588,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070007000013_0002,462480.4866,3804973.441,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070007000013_0004,462565.7103,3805118.535,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264020,1141273.779,11900.71346
0304070006570013_0001,456222.7202,3820057.958,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264023,2072543,11906.59393
0304070006570013_0002,456452.8089,3820054.678,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264023,2072543,11906.59393
0304070006570013_0004,456341.8057,3820220.102,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264023,2072543,11906.59393
0304070006570013_0005,456582.8875,3820212.765,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,264023,2072543,11906.59393
0304070006840016_0001,454941.6336,3810675.48,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840016_0002,455142.5273,3810680.214,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840016_0003,455037.5955,3810898.226,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840016_0005,455123.24,3811100.265,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840017_0001,455420.2132,3810680.716,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840017_0002,455599.9706,3810661.373,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840017_0004,455281.9105,3810879.954,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840017_0005,455478.4647,3810897.198,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840017_0006,455663.6276,3810878.128,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070006840017_0007,455342.9318,3811080.664,"fourFri, P1",Coconino,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,COC_TEUI,572,261046,5468804.451,28819.12093
0304070007660019_0001,475550.7043,3813081.47,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661250,840298.8351,9292.48207
0304070007660019_0002,475665.555,3813241.963,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661250,840298.8351,9292.48207
0304070007660019_0003,475794.6699,3813341.29,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661250,840298.8351,9292.48207
0304070007660019_0004,475891.0004,3813476.124,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661250,840298.8351,9292.48207
0304070006900005_0001,470702.7711,3812779.467,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0002,470884.76,3813055.06,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0003,470981.0418,3813280.416,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0004,471038.5376,3813501.065,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0005,471186.9412,3813677.188,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0006,471340.916,3813875.629,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0007,471362.0323,3814117.317,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0008,471395.5116,3814297.282,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0009,471361.0597,3814497.542,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900005_0010,471345.2131,3814739.99,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900006_0001,471603.6588,3813676.925,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900006_0002,471683.0168,3814260.661,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900006_0003,471576.7414,3814435.68,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900006_0004,471543.3217,3814636.603,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900006_0005,471578.4757,3814864.081,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006900006_0006,471519.3156,3815040.808,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960011_0001,470320.9324,3810214.993,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960011_0002,470443.4662,3810400.684,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960011_0003,470603.0575,3810498.968,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960011_0004,470780.2124,3810578.603,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960011_0006,471081.3293,3810919.876,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960011_0007,471161.0953,3811232.615,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960013_0002,470752.8959,3810426.627,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960013_0004,471059.3589,3810622.994,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960016_0001,470587.9726,3809701.123,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960016_0004,470773.8634,3809919.757,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960016_0005,470984.5062,3809922.133,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960016_0007,470754.0802,3810093.849,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960016_0008,470915.2946,3810095.65,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006960016_0009,470934.8764,3810305.457,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661255,7186087.56,104638.5316
0304070006890002_0003,469801.6951,3814538.515,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006890011_0002,469482.5042,3811503.89,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006890011_0003,469403.1114,3811712.086,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006890011_0005,469620.5778,3812902.35,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900012_0002,469958.7645,3812457.809,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900012_0003,470001.4213,3812735.477,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900012_0004,470041.0539,3812897.729,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900012_0006,470016.5458,3813078.38,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900012_0007,470004.0443,3813321.078,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900018_0002,469658.1171,3812501.92,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900018_0003,469803.0788,3812504.218,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900018_0004,469764.7719,3812697.239,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900018_0005,469781.2265,3812879.546,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900019_0001,469517.132,3811896.415,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006900019_0003,469501.0274,3812255.224,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661258,2724805.975,45179.08375
0304070006910028_0002,474014.5247,3815335.112,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661259,188600.8288,3025.414656
0304070006910028_0003,474005.3367,3815537.859,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661259,188600.8288,3025.414656
0304070006910028_0004,474003.9232,3815721.452,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661259,188600.8288,3025.414656
0304070006910028_0005,474198.1531,3815758.264,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661259,188600.8288,3025.414656
0304070006910028_0006,474324.6641,3815657.329,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661259,188600.8288,3025.414656
0304070007690001_0001,481003.2716,3816499.421,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661264,215390.2095,3292.150111
0304070007690001_0002,481123.1099,3816692.715,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661264,215390.2095,3292.150111
0304070007690001_0004,481259.3621,3817135.327,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661264,215390.2095,3292.150111
0304070007710013_0001,480900.6716,3816423.327,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661264,215390.2095,3292.150111
0304070007710013_0002,481119.8642,3817076.119,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661264,215390.2095,3292.150111
0304070007710013_0003,480986.7291,3816635.246,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661264,215390.2095,3292.150111
0304070007710013_0004,481121.0038,3816897.117,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661264,215390.2095,3292.150111
0304070006920010_0006,474482.7644,3813256.847,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006920028_0001,474470.9162,3812939.068,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006920028_0002,474657.5525,3813298.327,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006920028_0003,474873.4886,3813657.048,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980021_0001,473360.9869,3811319.431,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980021_0002,473181.4419,3811539.617,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980021_0003,473121.0732,3811667.582,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980034_0001,473465.4269,3811438.708,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980034_0003,473257.202,3811890.464,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980045_0001,473463.5175,3811658.282,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980045_0002,473267.1789,3811738.963,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980045_0003,473363.3308,3811721.135,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980047_0002,473645.451,3811256.809,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980047_0004,473633.6508,3811644.753,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980048_0001,473443.7727,3811042.766,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980048_0002,473184.2998,3811155.147,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980048_0003,473318.2689,3811135.72,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980049_0001,472961.4751,3811197.902,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980049_0002,472964.2395,3811361.046,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
0304070006980049_0003,472962.6161,3811498.151,"fourFri, P1",Coconino,Mixed Conifer w/ Aspen,MCW,missing data,missing d*,n/a,forest,COC_TEUI,651,661265,6660324.379,94555.62982
